Title,Summary,Company,Location,Salary
SW Data Engineer,"Document Detailed Designs (including source to target mappings) and Code for Data Quality frameworks that can measure and maintain Data Completeness, Data...",Cerebri AI,"Washington, DC",Not available
Software Engineer - University Graduate (Entry Level),"Make modern data warehousing effective, affordable, and accessible to all data users. We’re hiring talented Software Engineers to join us!...",Snowflake Computing,"Seattle, WA",Not available
Data Analyst,Assess data quality and eliminate irrelevant data. Extract data from primary or secondary sources and maintain data systems....,Hodge,"Dubuque, IA 52002",Not available
Junior Data Engineer,LMI is currently seeking a Junior Data Engineer within LMI’s Advanced Analytics service line to support the design and implementation of business critical data...,Logistics Management Institute,"Tysons, VA",Not available
Senior Data Engineer,The ideal candidate will be a seasoned engineer with a strong overlap and interest in Data Science. Familiarity with unstructured data architectures....,WEX Inc.,"Portland, ME",Not available
Data Com Engineer,Understands Data communications Basics (OSI Model). Can interpret and post process data either in graphical format (e.g....,Engineering Network International,United States,Not available
Data Engineer,Experience building Spark-based data pipelines using near/real-time data. Own the data expertise and data quality for the integration pipelines....,AdTheorent,"Jacksonville, FL",Not available
Data Engineer,Partner with fellow web and data engineers to bring new features and products to market. Craft fault-tolerant data pipelines and micro-services....,Schoolzilla,United States,Not available
"Data Engineer, GMS","Experience with large data sets, Hadoop, and data visualization tools. Experience with data architecture, data modeling, schema design and software development....",Facebook,"Menlo Park, CA",Not available
BI Data Engineer,We are currently seeking a dynamic and skilled Business Intelligence Data Engineer to join our growing team....,Mobile Mini Solutions,"Phoenix, AZ",Not available
Voice & Data Engineer,WSFS Bank is currently seeking a Voice & Data Engineer. The Voice and Data Engineer is responsible for administrating VOIP Services including Cisco Call Manager...,WSFS Bank,"Wilmington, DE",Not available
Data Engineer,"As the Data Engineer, you will be responsible for improving and maintaining our data infrastructure and owning parts of it....",HOMER,"New York, NY 10155 (Midtown area)",Not available
Data Engineer,"The Data Engineer will support our software developers, database architects, and data scientists on data initiatives and will ensure optimal data delivery...",ClosingCorp,"San Diego, CA",Not available
"Data Engineer, ELT & Integrations",Collaborate with Data Science & Analytics to drive data enrichment and the democratization of data across the company....,Shipt,"San Francisco, CA",Not available
Data QA Engineer,"As a Data QA Engineer, it will be your responsibility to troubleshoot and resolve complex data quality issues....",HealthVerity,"Philadelphia, PA",Not available
Data Engineer - Graph Processing,"Become an expert in data and identifying patterns in data. LiveRamp is the leader in data connectivity, helping the world’s largest brands use their data to...",LiveRamp,"Conway, AR",Not available
E-Discovery Data Engineer (ADS),E-Discovery Data Engineers at ProSearch support quality and data integrity by:. An E-Discovery Data Engineer in the Advanced Data Services Group at ProSearch...,Prosearch Strategies,"Los Angeles, CA",Not available
Database Engineer (Entry Level),"Design, developing and testing new features within our data warehouse. You will work on designing, implementing and improving our data warehouse / business...",Azara Healthcare,"Burlington, MA",Not available
Federal -Junior Big Data Engineer,The Junior Big Data Engineer will support our Federal portfolio. 1+ year of experience in architecting and building scalable data platforms processing data on a...,Accenture,"Washington, DC 20006 (Foggy Bottom area)",Not available
Data Engineer,Responsibilities of the Data Engineer:. The Data Engineer will focus heavily on implementing cloud technologies for an existing software application....,Piper Companies,"Raleigh, NC 27610 (Southeast area)",$55 - $70 an hour
Data Engineer II,"Under moderate supervision, the Data Engineer II accepts and validates all student level data for assigned projects in order to ensure data integrity....","Measured Progress, Inc.","Dover, NH 03820",Not available
Data Center Engineer,Data Center methodologies and operational support experience. You will provide coverage and technical support for the data center to ensure our 24x7x365...,Verizon,"Rocklin, CA 95765",Not available
Data Engineer II,"Demonstrated strength in data modeling, ETL development, and Data warehousing. Ensure data accuracy by validating data for new and existing tools....",Akamai,"Cambridge, MA 02139 (Area IV area)",Not available
Data Engineer,"Consistently evolve data model & data schema based on business and engineering requirements. Expertise in building out data pipelines, ETL design (both...",One Medical,"San Francisco, CA",Not available
Data Engineer/Data Scientist,"Data Engineer/Data Scientist. As a data scientist, you can turn these complex data sets into useful information to solve global challenges....",Booz Allen Hamilton,"Austin, TX",Not available
Data Warehouse Java - Software Engineer,"Advanced knowledge of application, data and infrastructure architecture disciplines. In 14 technology hubs worldwide, our team of 40,000+ technologists design,...",JP Morgan Chase,"Newark, DE 19713",Not available
Data Engineer,"Solid experience in Data Engineering preferably in Data Security, Modelling, Security and Microservices. Arthur Lawrence is urgently looking for in Houston, TX....",Arthur Lawrence,"Pearland, TX",Not available
Big Data Engineer/Architect(Remote position - Any Visa),"Qualifications for Data Engineer*. Data Warehouse/ETL/Big Data:. Experience building and optimizing big data data pipelines, architectures and data sets....",CBL SOLUTIONS,"Atlanta, GA",Not available
Associate Principal Engineer- Data Engineer,Defines system needs to maximize data as an asset to the R&D function including combining data / connecting data from multiple sources....,Mondelez International,"East Hanover, NJ 07936",Not available
Data Engineer (Python),"Standardizing on common data models across data types. As a Data Engineer, you will play an integral part in building the foundation of everything to come....",HealthVerity,"Philadelphia, PA",Not available
Data Engineer,"As a Data Engineer, you will become a key member of the Data Analytics team at Afia. Develop data architecture, data modeling, and ETL mapping solutions....",Afia Inc.,"Ann Arbor, MI 48108",Not available
"Consultant, Data Analytics Engineer",Builds simple data visualizations techniques to help support data exploration. Assists with unfamiliar data. Manipulates raw data sets into information fit for...,Travelers,"Hartford, CT 06120 (Clay Arsenal area)",Not available
Data Engineer - Summer Intern - University Students,"You will provide analysis, analytical modeling, and/or visualization of data sets using relevant data tools. You'll apply your understanding of client data sets...",McKinsey & Company,"New York, NY 10022 (Midtown area)",Not available
Data Engineer,"We are looking for an enthusiastic Data Engineer to join our organization. Design, administer, and maintain an analytical data warehouse and data lake....",Teltech Systems,"South Amboy, NJ",Not available
Data Scientist / Engineer,"Aggregate data from a variety of datasets, automate data collection and processing and identify new data sources....",Carvana,"Tempe, AZ",Not available
Data Engineer,"As our Data Engineer, you’ll be an integral part of this transformation, helping us create a data-centered culture we need to make data-informed decisions....",Accion,"Las Vegas, NV",Not available
"Intern, Data Engineer, Houston","Develop and maintain data warehouse schematics, layouts, architectures and relational databases for data storage and data mining....",Avanade,"Houston, TX",Not available
Data Science Engineer Intern,Job Description Come implement algorithms and services to expose machine intelligence in a service-oriented architecture! Your work will enable Accolade’s...,"Accolade, Inc.","Seattle, WA 98101 (Downtown area)",Not available
SQL Data Engineer/Analyst,We are seeking a Data Engineer to work on our data warehouse team that supports the development and transformation of our data using advanced SQL and HiveQL....,Softura,"Danville, PA 17821",Not available
Associate Data Engineer,"You will work with data architects, other data engineers, and line of business associates to build out our enterprise data management platform....","Alteryx, Inc.","Broomfield, CO 80021",Not available
Data Engineer,Our Data Analytics team is seeking a data engineer with strong technical knowledge and a real passion for addressing business needs through data analysis....,Vertex Pharmaceuticals,"Boston, MA 02114 (Back Bay-Beacon Hill area)",Not available
Application Engineer,Train new team members by passing on your unique skills to the growing group of Thorlabs Application Engineers....,THORLABS INC,"Newton, NJ 07860",Not available
Data Conversion Specialist,You love analyzing data and solving puzzles. You’ll guide clients as they verify their data in TaxSys. Analyzing data using SQL (MySQL experience a plus but not...,Grant Street Group,Remote,Not available
Data Science Intern,Data is the bread-and-butter of Duolingo. Join our team of data scientists and use our database of rich user data to generate insights that will drive product...,Duolingo,"Pittsburgh, PA",Not available
Support Engineer - Data Warehousing,Microsoft certifications in data platform or Azure technologies. As a Support Engineer you will have the following impact:....,Microsoft,United States,Not available
Master Data Engineer,Master Data Engineer. Collaborate with other data engineering teams to improve the data engineering ecosystem and talent within Capital One....,Capital One,"San Francisco, CA",Not available
Data Scientist,Develop custom data models and algorithms to apply to data sets. Assess the effectiveness and accuracy of new data sources and data gathering techniques....,MPSS,"Austin, TX",$70 - $80 an hour
LCMS Service Engineer,Experienced Waters & Sciex Engineers Needed!!!*. 1 year to Senior Engineer level experience. Perform timely uploads and downloads of required data to ensure the...,Research Scientific Services,"Trenton, NJ","$55,000 - $100,000 a year"
Data Engineer,Experience with integration of data from multiple data sources. Impact Research is looking for a detail oriented data engineer to support our company....,Impact Research,"Columbia, MD","$40,000 - $60,000 a year"
Data Engineer,"Knowledgeable about data modelling, data access and data storage techniques. Work with software developers to optimize data architecture and data access...",CommonBond,"New York, NY",Not available
Data Engineer,"Design, implement, and document data workflows. Integrating multiple data sources, models, and software tools with scientific and engineering workflows for...",National Renewable Energy Laboratory,"Golden, CO 80401",Not available
Data Engineer,"SQL, NoSql, Redshift, Cosmos, Kinesis, MongoDB, Hadoop, ETL, ELT, SSAS, SSIS, SSRS, Glue, MapReduce, Data Visualization, Excel, Power BI, Tableau, Kibana, Data...",ButcherBox,"Cambridge, MA",Not available
Consultant Big Data Engineer,"Staples is on an exciting journey to modernize the data landscape, consolidate data assets, and build a brand new Data Lake & Data Warehouse....",Staples,"Framingham, MA 01702",Not available
Data Engineer # JN -122018-43683,Create data tools for analytics and data scientist team members that assist them in building and optimizing their results....,SSI,"Smyrna, GA",Not available
Data Engineer Intern (Summer 2019),"Collaborate with Data Engineers to design, implement,. And enable other engineers and data scientists in solving real world data....",Cox Communications,"Atlanta, GA 30328",Not available
Data Engineer,"The Data Engineer will collaborate with our developers, data scientists, and technology products. Responsibilities include gathering requirements, building out...",Hamilton Lane,"Philadelphia, PA",Not available
Data Science engineer,O multiple data formats:. Feature Engineering with large data sets. O large data stores > 50 GB. Data wrangling and setting up production ready system....,Nexeon,"Houston, TX",Not available
Data Engineer,The Data Platform team at OrderGroove is looking to hire a Data Engineer. Designing data platform components for new products....,OrderGroove,"New York, NY",Not available
"Geospatial Data Engineer, Product Engineering",Our Geospatial Data Engineers build and operate large scale geospatial data pipelines that turn raw data from the spacecraft into petabytes of high-value...,Capella Space,Remote,Not available
Data Engineer Intern,"State Auto Insurance Companies has an exciting 12-week paid ($16 - $25/hr) Data Engineer internship located in Columbus, Ohio....",State Automobile Mutual Insurance Company,"Columbus, OH 43215 (Downtown area)",$16 - $25 an hour
Data Engineer,"We have a 6 month contract opportunity in Raleigh-Durham, NC – Research Triangle Park (RTP) for a Data Engineer to help us develop and automate data feeds into...",Lifescale Analytics,"Raleigh, NC",Not available
DATA ENGINEER,"Interface with data scientists, engineers and product managers to understand data needs. Our data engineering team works very closely with Product Managers,...",Change Healthcare,"Emeryville, CA",Not available
"Data Engineer, Python",This system will have the ability to automate segmented data sources and manipulate those data sources. As a Data Engineer at Hart you will work with the...,Hart,"Costa Mesa, CA",Not available
Data Analyst / Scientist [Full-time or intern)],"A data nerd - you are highly confortable with basic languages (SQL, Python...). Can you interact with product, engineers, customer success in a simple and...",Plato HQ,"San Francisco, CA",Not available
Data Science Engineer,We’re looking for data science engineers who can leverage their strong foundation to design and build out features for our next generation data products....,Sojern,"San Francisco, CA 94111 (Financial District area)",Not available
Data Analyst,Then this Data Analyst role may be for you! Respond to ad-hoc data requests in a clear and consistent manner....,Inspire,"Arlington, VA 22201 (Lyon Village area)",Not available
Cloud Data Engineer (entry-level),"As a Cloud Data Engineer at Networked Insights, you would be responsible for organizing data, addressing performance problems, making data processing systems...",Networked Insights,"Chicago, IL",Not available
Data Engineer,"Understands logical and physical data models, big data storage architecture, data modeling methodologies, metadata management, master data management, data...",Baker Hughes,"Houston, TX",Not available
WTE Data Science Engineer,Strong knowledge of data science algorithms. Familiarity with database modeling and data warehousing principles....,Apple,"Santa Clara Valley, CA",Not available
DATA POWER ENGINEER FTE,"Looking an experience Data Power Engineer to help fill a full time opportunity in the Dallas, TX area. Considered candidates will offer 3 or more years with...",Futura Mobility,"Dallas-Fort Worth, TX",Not available
Data Engineer,"As our Data Engineer, you'll be an integral part of this transformation, helping us create a data-centered culture we need to make data-informed decisions....","Accion in Arizona, Colorado, Nevada, New Mexico an...","Denver, CO",Not available
Data Admin Coordinator,"Data Entry experience. Other tasks may include preparation of Cognos reporting of Boeing Common Contracts System (CCS) data and metrics, coordinating contract...",BOEING,"Saint Charles, MO",Not available
Sr. Data Quality Engineer,Senior Data Quality Engineer. Data Quality Engineer employment opportunity in our Central Data Organization....,Bose,"Boston, MA",Not available
Data Scientist,Work with data engineers to scale and deploy above models in production. ABOUT THE DATA SCIENCE TEAM. 1-3 years work experience as a Data Scientist (exceptional...,Varo Money,"San Francisco, CA",Not available
Internship - Data Science (Summer 2019,"Work with product managers and data engineers to discover, collect, cleanse, and refine the data needed for analysis and modeling....",Aegon,"Denver, CO",Not available
Data Engineer,"We are building a Data Engineering team to tackle HomeLight's diverse, data challenges. Experience with building data pipelines....",HomeLight,"San Francisco, CA",Not available
Principle NLP Data Scientist,"The Principle Data Scientist will come onboard to work alongside the 6 Machine Learning Engineers, and in conjunction with the search team (currently 4...",R2 Global AI,"San Francisco Bay Area, CA","$200,000 - $250,000 a year"
Data Engineer,Azure platform engineer with hands on exp on Azure and has configured VMs and containers on the Azure platform. San Jose CA *....,SpikeIT Global Solutions,"San Jose, CA",Not available
Data Engineer,"Collaborating with Data Scientists and productionalizing various Data Science Models. A solid and demonstrable understanding of ETL workflows, data warehousing,...",VideoAmp,"Santa Monica, CA",Not available
Data Engineer,We have an immediate opening for a full time Data Engineer to join our Data Analytics team. Experience with Data Preparation for Data Science....,Reflex Media Inc,"Las Vegas, NV",Not available
Undergraduate Software Engineer/Data Scientist,"As a data scientist, duties will include researching and developing feasible algorithmic solutions to given large sets of multivariate data....",Penn State University,"University Park, PA",Not available
Data Engineer,"Knowledge of data management tools, including SQL/DBMS and NoSQL, and big data platforms is required. Requires a Bachelor's degree in Computer Science with 4...",Kwartile,"Milpitas, CA",Not available
Data Engineer (Contract),"Developing, deploying and monitoring data pipelines and machine learning systems. We have a ton of really interesting projects to work on - from cutting edge...",Frame.io,"New York, NY",Not available
"Data Engineer, Telecom","Integrating the code, produced by data scientists, into data pipelines. As part of your work, you will be interacting with data scientists, software engineers,...",DataRobot,"Boston, MA 02109 (Central area)",Not available
Data Engineer,The ideal candidate is an experienced data pipeline builder and data wrangler who enjoys optimizing data systems and building them from the ground up....,"iSpot.tv, Inc.","Bellevue, WA 98008 (Crossroads area)",Not available
Data Engineer (ETL),"The Data Engineer (ETL) is responsible for interface with other teams to extract, transform and load (ETL) data from wide variety of data sources, incl....",HelloSign,"San Francisco, CA",Not available
Software Data Engineer Internship,Our Software Data Engineers build systems and analytics used by health care organizations around the country for managing risk....,Milliman,"Indianapolis, IN 46204",Not available
Data Specialist/Engineer,Skilled in building and creating data extracts and working with data sources on Tableau Server. Understanding of data visualization best practices....,Southern Glazer’s Wine and Spirits,"Oakland, CA",Not available
OEM Project Engineer,"Ability to read, write and interpret documents such as product manuals, spec sheets and test data. Knowledge of CRM tools, data analysis tools, and strong...",THORLABS INC,"Newton, NJ 07860",Not available
Associate Data Scientist,"As a Data Engineer, you will be tasked with activities to automate visualizations, create and maintain new visualizations/analytics to provide insights from...",Bristol-Myers Squibb,"Devens, MA 01434",Not available
Business Intelligence - Data Engineer,"Become a subject matter expert on Yelp’s data and share knowledge with analysts, engineers, and business partners....",Yelp,"San Francisco, CA",Not available
Data Engineer,Familiarity with python's core big data / data science libraries:. Experience building big data pipelines with e.g. airflow....,Hotels.com,"Dallas, TX 75240 (Far North area)",Not available
Data Center Operations Engineer,Assist with process improvements and best practices in data center operations. Identify and help create documentation for the global data center knowledge base....,Facebook,"Ashburn, VA",Not available
Data Engineer,"Experience building/operating systems for data extraction, ingestion, and processing of large data sets. We are searching for an experienced, disciplined Data...",Simple Energy,"Boulder, CO",Not available
Data Engineer,"Work closely with the data science, product and marketing teams to conceive and implement new data features....",Curology,"San Francisco, CA",Not available
Data Engineer,"Build tooling to normalize data, data pipelines, feedback infrastructure. A generalist in data engineering and data science experienced in building production...",Zume Inc.,"Seattle, WA",Not available
"Plant Engineer, Data Center Operations","As a Data Center Plant Engineer, you will advocate excellent environmental practices. We're proud to be our engineers' engineers and love voiding warranties by...",Google,"Henderson, NV",Not available
Data Analytics Engineer,"Select Medical is seeking a Data Analytics Engineer with a strong passion for data analytics, to join our team in Mechanicsburg, PA....",Select Medical,"Mechanicsburg, PA 17055",Not available
Fandango-Big Data Engineer,Understanding of data warehousing concepts. Stay on top of the latest innovations in data and technologies....,NBCUniversal,"Beverly Hills, CA",Not available
Data Fusion Engineer,"As a GeoPhy Data Fusion Engineer, you will be responsible for combining our various data streams to support the data modelling efforts....",Geophy,"New York, NY",Not available
Data Engineer,Build data pipeline for processing point clouds and images. Manage development and deployment infrastructure for processing terabyte scale data....,Doxel,"Palo Alto, CA",Not available
Ping Directory Engineer,"Handling large volume of data, monitoring data. PING Directory Engineer*. Replication and Data Synchronization. Modify data according to user requirements....",AGM Tech Solutions,"Roseland, NJ",$70 - $75 an hour
Data Engineer,"Troubleshoot data & technical issues related to deployment, list segmentation and other aspects of email execution, as required. Long Term Contract *....",Inficare Technologies,"Redmond, WA",Not available
Data Engineer,Is building an industry leading data pipeline and infrastructure for data science. Examples of the kind of work you might do include developing tools to extract...,gradient A.I.,"Cambridge, MA",Not available
Data Engineer Intern (Summer 2019),"Collaborate with Data Engineers to design, implement, test, and automate data transformations to derive new strategic datasets....",Cox Enterprises,"Atlanta, GA 30328",Not available
Data Analyst,"Data drives all efforts at CareDash, supporting cross-functional projects spanning marketing operations, healthcare analytics to data engineering....",CareDash,"Cambridge, MA 02139 (Area IV area)",Not available
Data Scientist - Data Engineer,"This includes aggregating data from multiple databases in our data warehouse as well as external sources, establishing data pipelines, designing data models,...",Simon & Schuster,"New York, NY 10020 (Midtown area)",Not available
Campus Data Scientist - Experiences & Rentals,"You will be working in a diverse environment where you’ll collaborate with a multidisciplinary team of data scientists, analysts, software engineers, and...",TripAdvisor,"Needham, MA 02494",Not available
Big Data Engineer (Scala/Spark),A company in the Digital Media and Telecommunications industry is looking to onboard a Big Data Engineer to join their Data Platforms team....,MRP,"Tysons, VA",$40 - $80 an hour
Data Engineer,Engineer - Data focus. Door is expanding its Engineering team and is searching for a full-time Software Engineer passionate about data....,Door - Real Estate | Mortgage | Title,"Dallas, TX",Not available
Data Software Engineer,"3+ years experience as a software engineer, data engineer, or related field. CarGurus is looking to hire a highly motivated Data Software Engineer to help shape...",CarGurus,"Cambridge, MA 02138 (West Cambridge area)",Not available
Data Engineer,"Work closely with analysts, data scientists, and product engineers to understand business needs and design/maintain scalable data models....",First Republic Bank,"San Francisco, CA",Not available
Big Data Engineer,Job Description: 00S48H - Data Engineer...,DXC,"New Orleans, LA 70121",Not available
Data Engineer - Yahoo Sports,"Data Engineer - Yahoo Sports. You get data. Maintain a relentless focus on data quality, always striving to identify logging issues and improve the accuracy of...",Oath Inc,"Los Angeles, CA",Not available
Data Science Engineer,"As a Data Science Engineer at Celect, you will be a key member of the Engineering team, responsible for connecting state of the art Machine Learning and...",Celect,"Boston, MA 02111 (Central area)",Not available
Data Engineer,"You get a kick when mining through heaps of data, and understand the underlying technologies of working with big-data....",Bloomz,"Redmond, WA",Not available
Data Engineer - Recommendations,Distributed data computing experience:. Strong Data Structures and Algorithms background. We are looking for Data Engineers to scale our recommendation engine...,Collective Health,"San Francisco, CA",Not available
Data Analyst Internship -Summer 2019,"We're not venture capitalists we're a collaborative team of engineers, analysts, and entrepreneurs using innovative tools, big data, and intellectual curiosity...",Cogo Labs,"Cambridge, MA",Not available
"Analytics, Data Engineer",Validate integrations with upstream data sources in supporting Data Lake. Support Data Science by operationalizing production environment for deployment of...,CVS Health,"Woonsocket, RI",Not available
Data Engineer,"You will help define/design data integrations, data quality frameworks and design/evaluate open source/vendor tools for data lineage....",Dropbox,"San Francisco, CA",Not available
Data Engineer – Legal & Licensing,"Become the center of excellence for data collection, data taxonomy and data filtering specific to licensing partners....",Spotify,"New York, NY 10011 (Chelsea area)",Not available
IT Data Engineer,This Data Engineering role entails serving as a member of the Data Acquisition and Operations (DAO) team supporting the Data Liberation & Analytics (DLA)...,UnitedHealth Group,"Hartford, CT 06112 (Blue Hills area)",Not available
Data Analyst (Product),"Adept at working with data engineers to set company-wide standards for our datasets, helping create a single source of truth for all analytics....",Hinge Health,"San Francisco, CA",Not available
Data Engineer,Data Engineer will:. This Data Engineer will play a highly visible role in maintaining and ensuring the integrity of data throughout our client’s application...,Juno Search Partners,"Philadelphia, PA 19107 (City Center East area)",Not available
Data Transfer Engineer,"IBM is seeking experienced and dynamic Data Transfer Engineer Engineer to work directly with customer accounts and to customize, extend and deploy Aspera's high...",IBM,United States,Not available
Sr. Data Engineer,"Built large scale, data driven applications including elements like real-time streaming, batch data aggregation, data modeling, data cleaning, anomaly detection...",SoftVision - North America & UK,"Las Vegas, NV",Not available
Data Engineer,We are currently rebuilding our platform and looking to bring on an experienced data engineer to:. Experience with a data processing solution....,FairyGodBoss,"New York, NY",Not available
Data Engineer,"The Data Engineer will work with vast amount of securities data from many sources, and portfolio data from prominent hedge funds, fund of hedge funds and some...",Novus,"Austin, TX",Not available
Data Conversion - ETL Developer,"Experience working with Public Safety Data Systems highly preferred. You will be responsible for designing, developing, and executing data migrations for Mark43...",Praescient Analytics,Remote,Not available
Data Engineer --- Tableau -- Spark SQL -- Hive,"A leading provider of cutting edge digital engineering, digital marketing, cloud, analytics, and data security solutions....",etouch,"San Jose, CA",Not available
Data Science Engineer,"3+ years experience as a software engineer, data engineer, or related field. We're looking for a thoughtful, technical and deeply collaborative Data Science...",CarGurus,"Cambridge, MA 02138 (West Cambridge area)",Not available
Data Engineer,"Reporting to the Data Officer, Data Engineers participate in the acquisition and manipulation of massive datasets in multi-formats (images, audios, text, etc.),...",Voxelcloud,"Los Angeles, CA 90024",Not available
Data Engineer,"Build data expertise and own data quality for the data pipelines. Build and maintain the core data model, data pipelines, core data metrics and data quality....",The Climate Corporation,"San Francisco, CA",Not available
Data Engineer,As a Data Engineer you will be responsible for ETL data processing at scale. 2+ years big data development experience....,BitTorrent Inc.,"San Francisco, CA 94107 (South Of Market area)",Not available
Data Integration Engineer,Facilitate structured weekly calls for data collection and report adjudication. The successful candidate will support systematic analysis of VA reporting...,"ProSource360 Consulting Services, Inc.","Arlington, VA",Not available
Data Engineer,Data Engineer Responsibilities:. At eerowe deal with many billions of device data interactions everyday and we need engineers who can help us build scalable...,eero,"San Francisco, CA","$135,000 - $150,000 a year"
"Siri - Data Pipeline Engineer, Data organization",We are seeking a talented data pipeline engineer to build data pipelines in Spark/Scala that are highly performant and reliable....,Apple,"Santa Clara Valley, CA",Not available
Service Desk Engineer,"Adding space to data files, responsible for database start up and shutdown activities. Are you a Customer Support Engineer that possess the unique asset of...",Foresight Group International AG,"Parsippany, NJ",Not available
Optics Engineer,Train new team members by passing on your unique skills to the growing group of Thorlabs Application Engineers....,THORLABS INC,"Newton, NJ 07860",Not available
Data Engineer,"Large scale data processing experience. Excellent understanding of computer science fundamentals, data structures, and algorithms....",Bird Rides Inc.,"Venice, CA",Not available
Cloud Data Engineer,"Requirements and translate to consumable data sets, operationally manage data in the target. In the role of a Cloud Data Engineer, you will work on a disruptive...",Airside Mobile,"Arlington, VA 22209 (Radnor-Ft Myer Heights area)",Not available
Data Engineer,"Ability to interpret and analyze data is a must. In this Data Engineering role, you will work closely with product engineering teams and data scientists to...",Tubi,"San Francisco, CA",Not available
Data Center Facilities Specialist,We're proud to be our engineers' engineers and love voiding warranties by taking things apart so we can rebuild them....,Google,"Clarksville, TN",Not available
Data Engineer,"Our key focus areas are to 1) uncover truth and meaning from data, 2) drive content/value through data; A Data Engineer will have to both be able to work with...",Dun & Bradstreet,"Waltham, MA",Not available
2019 Summer Internship - Packaging - New Jersey,"As an Engineer intern at Stryker, you will be placed in one of the following teams :. Manufacturing Engineers will collaborate with Design and Operations to...",Stryker,"Mahwah, NJ",Not available
Graduate Data Scientist/Engineer,Data Science methods and techniques. Commitment to career in technology or Data Science; Knowledge of big data platforms such as SPARK and Hadoop;...,Quantexa,"Boston, MA",Not available
Data Scientist - Data Engineer,Excellent data presentation and visualization skills. This position is within the Global Servicing Group Technology (GSGT) Credit & Fraud Big Data & Machine...,American Express,"Phoenix, AZ",Not available
Data Engineer,"We have begun building data pipelines using Python based, in-house open source software, and the Data Engineer will help expand or refactor this work....",City of Philadelphia,"Philadelphia, PA 19107 (City Center East area)",Not available
Data Engineer (PT18),"As a Data Engineer, you will be part of a team with more experienced engineers to help build and grow your skills while you create, support, and deploy...",DICK'S Sporting Goods,"Coraopolis, PA 15108",Not available
Data Engineer,"Tellic is searching for an experienced, motivated Data Engineer to implement and support our cutting-edge data science tools for the pharmaceutical industry....",Tellic LLC,"New York, NY",Not available
Data Engineer,"Perform data ingestion, maintenance of data feeds to the institution's data warehouse environment. Knowledgeable in Data Science practices....",VA Commonwealth Univ,"Richmond, VA","$75,000 - $85,000 a year"
Data Scientist,"Proficiency in data analytics and engineering, able to clean, transform, and merge data for ML purposes. Join and collaborate with a tight-knit team of creative...",NewYork-Presbyterian Hospital,"Manhattan, NY",Not available
Junior Bridge Engineer,"Assist in field data. Situations, adjusts and correlates data, recognizes discrepancies in. Portions of broader assignment of an experienced engineer....",MCLAREN TECH SERVICE,"Woodcliff Lake, NJ",Not available
Network Engineer Data Center,2nd shift job. Network Engineer Term: 3-6 month to perm hire Responsibility Accountable for developing and socializing technical solution and process...,Boston Technology corporation,"Celebration, FL",Not available
Data Center/Disaster Recovery Engineer,"Tri-Delta Resources, a successful Rochester based IT integrator, is seeking a Full-time Engineer to join our Canandaigua based staff in providing Windows-based...",Tri-Delta Resources,"Canandaigua, NY 14424","$45,000 - $75,000 a year"
Data Engineer,"As a Data Engineer, you will be working closely with the Sr. Director of Data Engineering as one of the very first member data team....",Healthline Media,"San Francisco, CA",Not available
Data Engineer,"Data Engineer Contractor*. Eager and enthusiastic to learn about new data sources and write data flow programming modules to connect, extract, transform and...",vensiti,"San Diego, CA",Not available
Data Engineer,Collaborate with the other engineers on your team to build a data pipeline and client application from end-to-end....,Thorn,"San Francisco, CA",Not available
"Data Engineer II, Co/Lab","Data Engineer The Data Services team is seeking a Data Engineer with a passion for creating data products to help create more engaging, personalized experiences...",Conde Nast,"New York, NY 10007 (Financial District area)",Not available
Data Engineer,1-3 years of experience as a Data Engineer. The Data Engineer will collect and manage the data we receive from the field including casinos....,Castle Hill Gaming,"Charlottesville, VA",Not available
Data Engineer,"We're looking for an exceptional data engineer to help us organize, test, and operationalize our data. As a Data Engineer in this dynamic environment, you will...",VROOM,"New York, NY",Not available
Data Engineer,"Data Engineer (please note; Data Engineer, BI related roles, DBA, Data Analyst, Implementation Consultant for BI or data-oriented company....",Vanco,"Atlanta, GA 30350",Not available
Data Engineer Intern,"State Auto Insurance Companies has an exciting 12-week paid ($16 - $25/hr) Data Engineer internship located in Columbus, Ohio....",State Auto Insurance Companies,"Columbus, OH 43215 (Downtown area)",$16 - $25 an hour
Data Engineer,Senior Data Engineer - Licensing & Usage Analytics. Strong understanding of data flow and system integrations....,ServiceNow,"Santa Clara, CA 95054",Not available
Data Engineer,"As a Capital One Data Engineer, you will develop fast data infrastructure leveraging data streaming, batch processing, and machine learning to personalize...",Capital One,"Wilmington, DE 19894",Not available
Data Engineering Support Engineer,Looking for candidates with data engineering dev/support experience on AWS tech stack who can support current data assets and relies on the Error/exception...,Saasvaap Inc,"San Francisco Bay Area, CA",Not available
Cloud Data Engineer,"Cloud Data Engineer. The engineer will be responsible for performance testing, unit testing, and verifying the accuracy of the data before working with data...",Deloitte,"Washington, DC",Not available
Data Engineer,"We are looking for a solid data engineer to come and join our team of data ninjas. If you are comfortable combining Python and SQL, pulling data from REST APIs...",Stoke Analytics,"Provo, UT",Not available
Data Engineer,"The Data Engineer position is responsible for the integration of enterprise data by developing, testing and implementing packages and programs using Microsoft’s...",Vidant Health,"Greenville, NC 27834",Not available
Data Validation Engineer,"As a Meteorological Data Validation Engineer, you’ll ensure that this data is always the highest quality possible....",ClimaCell,"Boston, MA",Not available
