Title,Summary,Company,Location,Salary
Big Data Business System Analyst,"Experience with working with data and data flows and pipes. 8+ years of overall experience and 5+ years of hands-on experience as a Business Systems Analyst,...",JP Morgan Chase,"San Francisco, CA 94107 (South Of Market area)",Not available
Population Health Data Analyst,"Doctorate degree in public health, epidemiology, bio statistics or a closely related field from an accredited college or university AND One year of experience...",Georgia Department of Corrections,"Forsyth, GA","$40,983 - $71,720 a year"
"Data Analyst, Publisher Intelligence, Online Partnerships Gr...","4 years of experience as a data analyst, business analyst, product analyst, consultant or a leader for such a team....",Google,"Mountain View, CA",Not available
HR Data Analyst,"The HR Data Analyst will provide data and analysis in support of HR functions. Experience querying data, data interpretation and report generation....",NIKE INC,Tennessee,Not available
Entry level Business Data Analyst,Business Analyst and Data Analyst position with one of our best client . Input internal and client data into excel to manage discrepancy tracking....,"IQlogg, Inc","Stamford, CT","$50,000 - $60,000 a year"
"Senior Analyst, Data Management","Strong programming experience in Big Data as a Service (Hadoop cloud in microservices architecture), Data Ingestion, Data Unification, Big scale Data...",Johnson & Johnson Family of Companies,"Raritan, NJ",Not available
Data Analyst,"Data mining and data auditing skills. Technical expertise regarding statistics, data models, database design development, data mining, and segmentation...",Beacon Gov,"Coral Springs, FL",Not available
Testing Data Analyst- R & D,"Experience with data processing of test data, especially battery test data, is a plus. The Testing Data Analyst will support the battery engineers and scientist...","Farasis Energy, Inc.","Hayward, CA 94545 (Glen Eden area)",Not available
Data Analyst,V Strong Data Analyst or DBA (No Exception). Data Analyst/Database Designer Job Description. V Create and update data flow diagrams....,Futuralis Tech,"Monterey, CA",Not available
Data Analyst I,"Create report and data reconciliation through Access, Excel, Business Objects and other reporting tools, to include provider data, claims data, membership data....",Maryland Physicians Care,"Linthicum Heights, MD",Not available
Data Analyst/Merchandising & Training,Business Intelligence Merchandising & Training Analyst. Business Merchandising & Training Analyst to work onsite at Samsung US HQ with the Home Appliance team...,American Merchandising Specialists,"Ridgefield Park, NJ",Not available
Data Analytics & Reporting Specialist,"Minimum of 5 years of progressive experience in a report writing, data analyst, or business intelligence analyst role....",Summit Medical Group,"New Providence, NJ",Not available
Data Analyst,"3-5+ years of experience as a business data analyst or a data analyst. We are looking for a highly motivated Data Analyst in the Carlsbad, CA office....",Cisco,"Carlsbad, CA",Not available
Data Analyst,"You will also access and compile data sets from various sources for exploratory and pre-defined analyses, audit data sets for completeness, validity, and other...",Cerner Corporation,"Kansas City, MO 64116",Not available
"Sr. Analyst, Data Quality","Analyst, Data QualityComcast is expanding an Enterprise Business Intelligence (EBI) team, including advanced analytics across multiple large data sets....",Comcast,"Philadelphia, PA 19103",Not available
Business Analyst - Data Governance,Key member of the Data Governance Team responsible for contributing to the data management operations to support data registration....,Prudential,"Roseland, NJ",Not available
Customer Data Analyst,"Knowledge of data management, business intelligence, master data management, and data services architectural frameworks....",J.Jill,"Quincy, MA",Not available
SQL Developer/Analyst,"3 to 5 years experience. We specialize in getting new publishing clients' title data into our Title Management application, as well as build and support tools...",Firebrand Technologies,"Newburyport, MA 01950",Not available
Business Analyst II - Global Risk Solutions - Claims Analyti...,"$74,800 - $93,500 a year


                            Performs moderately complex research by gathering data from a variety of sources, which may include operational data, metrics, competitor information, and...",Liberty Mutual,"Boston, MA 02116 (South End area)","$74,800 - $93,500 a year"
Business Intelligence Analyst,"This position is for a Business Intelligence (BI) Analyst located in The Woodlands, TX. Demonstrates ability and willingness to investigate complex business...",Chevron Phillips Chemical Company,"The Woodlands, TX 77380",Not available
IT Support and Business Analyst,"Perform root cause analysis as a means of addressing data issues, cost savings, risk avoidance, productivity improvements, or revenue-generating business...",Burt Process Equipment,"Hamden, CT 06514",Not available
Data Analyst,"The Data Analyst position will be responsible for handling a wide array of file types, utilizing our software to import data, and performing analysis in Excel...",Dining Alliance,"New London, CT 06320",Not available
Data Analyst,Data Analyst will make recommendations for alternative ways to bring data to life to solve business problems....,Ford Motor Company,"Dearborn, MI 48126",Not available
Data Entry Analyst,"Data Entry Analyst, Strategic Targeting. This position is located in Richmond, Virginia, and reports directly to the Lead Strategic Targeting Analyst....",EAB,"Richmond, VA 23219 (City Center area)",Not available
Business Intelligence Analyst,"The UNC System Office Data and Analytics team located in Chapel Hill, NC is hiring a Business Intelligence Analyst to provide decision support for System...",UNC System Office,North Carolina,Not available
"Analyst,Data Management Quant Analysis","Data Management and Quantitative Analysis - IC1 Under direct guidance, works with internal and external datasets and client reference data and provides analysis...",BNY Mellon,"New York, NY",Not available
Healthcare Data Analyst,"Healthcare Data Analysts are required to work independently with minimal supervision and are responsible for continual analysis, development, validation,...",Billings Clinic,"Billings, MT 59101",Not available
Data Analyst Trainer,"Our rapidly growing IT staffing company in US is actively looking for Quality Analyst,Business Analyst,Data Analyst trainer who can train our consultants....",Concept Technology,"Bridgewater, NJ 08807","$50,000 - $60,000 a year"
Procurement Materials Excellence Analyst,"Material Excellence Analyst. As a Material Excellence Analyst, you continuously challenge the status quo, innovate, and drive action....",Unilever,"Englewood Cliffs, NJ",Not available
Business Intelligence Analyst - Jersey City,Attention to detail – this position will include working with large amounts of data; The Business Intelligence analyst will be responsible for delivering...,"World Business Lenders, LLC","Jersey City, NJ 07302 (Downtown area)",Not available
Data Architect - Remote,"Work closely with application developers and data analysts to design and optimize data access, query, reporting, and analysis strategies....","SemanticBits, LLC","Herndon, VA 20171",Not available
Workforce Data Analyst,"Apply advanced data programming skills (SQL, Python, R, Java, C++, or similar languages) to query, mine, and structure data for the purposes of process...",Genworth,"Richmond, VA",Not available
Financial Analyst,Cost accounting data collection and analysis. Gathering of plant data and consolidating into final report....,EAST JORDAN PLASTICS,"East Jordan, MI 49727",Not available
Associate Data Scientist,Performs complex statistical analysis on experimental or business data to validate and quantify trends or patterns identified by business analysts....,"Blue Cross Blue Shield of IL, MT, NM, OK & TX","Chicago, IL",Not available
Intern - Quantitative Analyst (Summer),"Assist project team members in conducting quantitative analysis based on stated goals and preferences including selecting, managing data, choosing analytic...",Children's Healthcare of Atlanta,"Atlanta, GA 30341",Not available
Data Analyst (Entry Level),"Napleton Automotive Group is seeking a Vehicle Inventory Data Analyst to join our corporate team in Oakbrook Terrace, IL!...",Napleton Automotive Group,"Oak Brook, IL",Not available
"Analyst, Reporting & Data","Currently, Meijer is looking for a Merchandising Analytics I Analyst. Leverage disparate data sources for holistic understanding to solve complex business...",Meijer,"Grand Rapids, MI",Not available
Strategy Analyst,"Strategy Analyst – Research – Hoboken, NJ. Experience working with financial and industry/market data is a must;...",Wiley,"Hoboken, NJ",Not available
Data Management Analyst I,The candidate will utilize data visualization tools such as tableau to generate output for data coordination of clinical research and presentation on web...,University of Florida,"Gainesville, FL 32611","$45,000 - $50,000 a year"
Data Governance Analyst,"Manage the data taxonomy, reference data management, join model, and master data management for essential data....",DISNEY,"New York, NY 10036",Not available
Outcomes Clinical Data Analyst,Internal/External Customer Data:. Monitors external databases involving reportable data and assures timely data collection and reporting....,HMH Hospitals Corporation,"Wall, NJ",Not available
Clinical Data Analyst,"5+ years of experience with PL-SQL (Toad), SAS/SQL coding, Data Management, Data Modeling, Information Retrieval, Data Analytics, Reporting and Process Analysis...",McKesson,"The Woodlands, TX",Not available
Business Data Analyst,"Our client, a multinational Technology company, is currently seeking a Business Data Analyst for a one year temporary position with the opportunity for an...",Kelly Services,"San Francisco, CA 94111 (Financial District area)",Not available
"Customer Office BYCP Enablement, Analytics, Insights & Sales...",Strong data management abilities. Do you enjoy analyzing data and extracting key strategic insights? Determine and develop user requirements for efficient data...,Prudential,"Plymouth, MN 55442",Not available
Data Analyst,"$24 an hour


                            3 years’ experience working with healthcare data. Monitors data integrity, conducts data validation and resolves any findings. Runs data and creates;...",Clinica Tepeyac,"Denver, CO 80216 (Northern Denver area)",$24 an hour
Business Intelligence Analyst,Turns project requirements into custom data reports. Recommends specific types of data necessary and to capture the desired statistics....,"TURA, Inc.","Muncy, PA 17756","$40,000 - $50,000 a year"
GSI Transformation Data Analyst,Create and support E2E data map across the modules. He understands WW customer and coverage data and how it flows through the various IBM systems....,IBM,"Armonk, NY 10504",Not available
P2P and Budget Analyst,"The P2P and Budget Analyst position is located in Woodcliff Lake, New Jersey. Ensure data privacy compliance for all HR vendors that receive personally...",BMW of North America LLC.,"Woodcliff Lake, NJ 07677",Not available
"Junior Data Analyst - Sacramento, CA",Junior Data Analyst. Detail oriented with excellent typing and data entry skills. Ability to perform the essential functions of the Junior Data Analyst job...,Goodwill Sacramento Valley and Northern Nevada,"Sacramento, CA 95826",$18 an hour
Performance Analytics Analyst - Loyalty,Data Reporting and Development:. Good working knowledge of data sources. The Analyst will support the delivery of data and analytics capabilities to the Loyalty...,Wyndham Hotels & Resorts,"Parsippany, NJ 07054",Not available
SAS/SQL Analytics & Reporting Analyst,Data and reporting experience and attention to detail. Operational risk and fraud experience Data analysis experience and attention to detail....,Bank of America,"Newark, DE 19711",Not available
Data Analytics Associate,"Use financial data expertise to better structure data for use by Research Analysts. Perform a variety of business and data analyst functions, including working...",Morgan Stanley,"New York, NY",Not available
"Data and Reporting Analyst, Jersey City NJ",The Data and Reporting Analyst will also have a keen understanding of general business processes and commercial perspectives as well as a passion for developing...,American Express Global Business Travel,"Jersey City, NJ",Not available
Manufacturing Data Analyst,"As a Manufacturing Data Analyst, you will join the technical operations team responsible for setting up and managing Google’s Data Center supply chain....",Google,"Sunnyvale, CA",Not available
Financial Analyst,"Develops analysis of monthly/quarterly/annual consolidated and subsidiary financial data, including variance analysis, fluctuation analysis and/or determination...",Molina Healthcare,"Syracuse, NY",Not available
Business Analyst,"In this role you will be working with large data sets, incomplete data, or no data at all in order to guide us into our next steps....",Lime,"San Francisco Bay Area, CA",Not available
Court Services Business Analyst (24-Month Project Position),The Monroe County Clerk of Court & Comptroller (the Clerk) is currently accepting applications for a Court Services Business Analyst....,Monroe County Clerk's Office,"Key West, FL 33040",Not available
Senior Business Analyst,Experience with data analysis; Manipulate large data sets and produce management reports. Respond to ad hoc requests for data and information....,Fleetcor,"Peachtree Corners, GA",Not available
Business Analyst - Product,"Business Analyst - Product*. Minimum of 3 - 5 years of experience in business analysis, requirements definition, building systems solutions and deployment of...",MedHOK,"Tampa, FL 33606",Not available
Language Data Specialist,Provide day-to-day expert support for a team of data analysts. Amazon Devices is seeking a Language Data Specialist to join our international data team to...,Amazon.com,"Boston, MA",Not available
Senior Pricing Analyst,The Senior Pricing Analyst will also provide pricing support for all ad hoc analyses (i.e. The Senior Pricing Analyst will develop client-specific pricing...,Express Scripts,"Franklin Lakes, NJ 07417",Not available
Data Analyst Intern,"Use various data querying tools such as SAS, Oracle SQL Developer, Teradata SQL Assistant, and Tableau to extract data to create reports to support operational...",Mid-Atlantic Permanente Medical Group,United States,Not available
"Junior Analyst, Research & Insights","Assist with other projects of the dept., such as ad effectiveness studies, market highlights & trends, data structuring/organization, utilization of first party...",Hearst Magazines,"New York, NY",Not available
Senior Data Analyst,"This position is for a Data Support Senior Analyst with a focus on data mining, data quality, testing, research and analysis within Wholesale Credit...",Bank of America,"Charlotte, NC 28255 (Wilmore area)",Not available
B2C Strategy and Analytics Opportunities,"Senior Analyst, Strategy and Analytics:. Present data with a clear point of view so that insights can be used to help drive business strategy....",Wayfair,"Boston, MA 02116 (South End area)",Not available
"Analyst, Data Management & Quantitative Analysis","Data Management and Quantitative Analysis - IC1 Under direct guidance, works with internal and external datasets and client reference data and provides analysis...",BNY Mellon,"Oriskany, NY 13424",Not available
Data Analyst,"Entering data into master database at project initiation. Experience with Spotfire, PowerBI, or comparable data visualization tool....",Mentor IMC Group,"Midland, TX","$80,000 - $90,000 a year"
Data Analyst,"Gathering and analyzing data from multiple databases and sources; Expertise utilizing statistical tools, forecasting methods, data mining algorithms,...",Penn State University,"University Park, PA",Not available
Test Analyst,"Define, collect, and document data for testing; Position will be focused on testing efforts custom Windows 10 / Universal Windows Platform Mobile Applications....",s•com,"Charlotte, NC",Not available
BI Support Analyst,The initial focus will leverage on data warehousing and reporting. Meet our professionals....,"CGI Group, Inc.","Greenville, SC 29617",Not available
Artificial Intelligence Expert (Data Scientist),"Leveraging your educational background in Science, Mathematics, Statistics, Computer Science, Data Science, or a related discipline, along with your relevant...",BASF Corporation,"Florham Park, NJ 07932",Not available
Data Analyst,"Experience with parts of the data analytics pipeline, such as data collection, wrangling, cleaning, analysis, visualization, presentation....",LOCKHEED MARTIN CORPORATION,"Fort Worth, TX 76108",Not available
Data Analyst,The Data Analyst will support our Client Services team by providing actionable recommendations regarding customer and campaign performance....,HigherEducation.com,"Houston, TX","$80,000 a year"
Senior Product Analyst - Consumer Data Science,The Consumer Data Science team uses data to improve the ways that Uber’s users engage with our products....,Uber,"San Francisco, CA 94103 (South Of Market area)",Not available
Data Analyst,"Leverage team members across BI, for data & analysis needs. Experience in analyzing big data using statistical tools such as SQL, C# and statistics....",Microsoft,"Redmond, WA",Not available
Junior Data Modeler / Data Analyst,Ability to create logical and physical data models by analyzing the source data. Excellent data analysis skills....,New York Life Insurance Co,"Lebanon, NJ 08833",Not available
Sr. Data Analyst,"Provide expertise in the areas of advanced data techniques, including data quality, data modeling, data access, data integration, and implementation....",UBS,"Weehawken, NJ",Not available
Data and Analytics Intern,Review with manager-level analyst. Create business intelligence visualizations of insights for customers and of data asset summaries for data quality...,Equifax,"Atlanta, GA 30309 (Midtown area)",Not available
Prototype Analyst - Ops Intelligence,"Bachelors in Supply Chain, Business, Economics, Computer Science, Engineering or related field or relevant experience in business analyst/data analyst...",TARGET,"Minneapolis, MN",Not available
"Data Analyst Intern, Early Career Program, Summer 2019",A Data Analyst in IT works to use data from our systems to help us make informed strategic decisions given the data available....,MassMutual,"Springfield, MA 01103 (Metro Center area)",Not available
Administrative Assistant/ Business Analyst,"$25 - $35 an hour


                            Administrative Assistant/ Business Analyst*. The chosen candidate will have a minimum of 5 years experience:....","Atlas Field Services, LLC","San Ramon, CA",$25 - $35 an hour
"Research Manager, Social Analytics","Develop innovative ways to leverage and combine social data with other data sets, including client-provided, third party, and survey research data....",Penn Schoen Berland,"Seattle, WA",Not available
Senior Business Analyst - Healthcare,"Business Analyst will support the Revenue Cycle Management (RCM) department detailed business and system requirements, data analysis and User Acceptance Testing...",Remote -US,"Tampa, FL 33634",Not available
EDI Analyst,"The EDI Analyst will be responsible for designing, developing, testing and implementing Electronic Data Interchange (EDI) systems and documents....",Basic Fun!,"Boca Raton, FL 33431",Not available
"Sr. Analyst, Commercial Effectiveness, Business Planning and...","> 3 years finance experience, preferably in Pharmaceuticals. That’s how many lives our products touched in 2017....",Novartis,"East Hanover, NJ",Not available
Strategic Pricing Analyst,"Responsible for the development of impact analyses, responses to RFPs (Requests For Proposals), and discount and profitability trends by mining historical sales...",Stryker,"Mahwah, NJ",Not available
Junior Research Analyst - Public and Social Sector,"As an Junior Research Analyst, you will work with consultants and other team members to understand, disaggregate, and prioritize their research and information...",McKinsey & Company,"Waltham, MA",Not available
Analyst Summer Intern - GCI Analytics - University Students,"You will be given high levels of responsibility from the start, including interfacing directly with clients to support their use of the data in our benchmarks,...",McKinsey & Company,"Atlanta, GA 30318 (Rockdale area)",Not available
Data Management and Information Analyst,The analyst will be responsible for:. The Department of Design and Construction is seeking a Data Management and Information Analyst to work under the direction...,New York City DEPT OF DESIGN & CONSTRUCTION,"Queens, NY","$52,524 - $81,535 a year"
"Analyst, Database","Reviews business requests for data and data usage, researches data sources for new and better data feeds. Coordinates new data development ensuring consistency...",General Dynamics Information Technology,"Fort Huachuca, AZ 85613",Not available
Technology Full-Time Analyst Program- 2019,"Market Data Operations and Engineering. Data Base Management- Knowledge of Database administration; As part of the Fulltime Technology Analyst Program, you will...",RBC,"Jersey City, NJ",Not available
Marketing Data Analyst,The Marketing Data Analyst will perform data analyses that helps drive a deeper understanding of potential customers and members and improve marketing...,Pennsylvania State Employees Credit Union,"Harrisburg, PA 17110","$54,405 - $81,608 a year"
Data Analyst/ Report Writer,2+ years of healthcare data experience. Compiles data from various systems and perform quantitative and qualitative data analysis for internal and external...,CMADC,"Monsey, NY 10952",Not available
Data Scientist (944),"Collaborate on data collection efforts (external API’s, public data sources, etc.). We are aiming to transform our business with data science, and as a Data...",ABC Supply Co. Inc,"Chicago, IL",Not available
Data Analyst,Data checks on the end results are a must within one visual or across visuals using the same data points to ensure data matches....,BCD Travel,United States,Not available
Data Analyst,Data analyst to work on a complex analytics development project. College degree and at least 4 years of experience in data analysis....,Fujitsu,"Bellevue, WA",Not available
Data Analytics Intern,"The Times seeks a Data Analyst Intern to join our growing Data & Insight Group, which is responsible for data analytics, data science and data engineering for...",The New York Times,"New York, NY 10036",Not available
Data Analyst,"The Data Analyst, Business Insights will work with various teams to optimize digital content, product performance and database marketing....",Major League Soccer,"New York, NY 10017 (Midtown area)",Not available
Sr. Data & Analytics Analyst,Performs contract loads (inserts/updates) Supplier data cleansing Custom report creation Manage global category tree Ad hoc reporting and metrics Bravo data...,JLL,"Chicago, IL 60631 (Norwood Park area)",Not available
Data Scientist Entry Level/ Early Career,"Ability to understand various data structures and common methods in data transformation. 0-2 years’ practical experience with SAS, ETL, Data Processing,...",DXC,"New Orleans, LA 70121",Not available
Material Information Analyst Intern (6 Month Internship - La...,Proactively manage Material Master Data and exercise responsibility over Global Materials Library data. You should be an attentive listener and have enthusiasm...,New Balance,"Lawrence, MA",Not available
Data Scientist Entry Level/Early Career,"Ability to understand various data structures and common methods in data transformation. 0-2 years’ practical experience with SAS, ETL, Data Processing,...",DXC Technology,"New Orleans, LA",Not available
Data Analyst,"Key responsibilities will include data entry, database creation and maintenance and preparation of data sets for statistical analysis, including data cleaning...",New York City DEPARTMENT OF INVESTIGATION,"Manhattan, NY","$41,996 - $47,000 a year"
Web Programmer Analyst,"$51,830 - $68,216 a year


                            Web Programmer Analyst. Develop and maintain a division-wide intranet, allowing data manipulation for each internal staff member....",Albemarle County Public Schools and Local Government,"Albemarle County, VA","$51,830 - $68,216 a year"
Data Management Technologist,Collaborate with data analysts and software engineers to develop creative solutions to the technical challenges facing our businesses....,Bloomberg,"Princeton, NJ 08544",Not available
"Financial Analyst / Entry Level / Camden, NJ","Establishing and maintaining program cost baselines, conducting Estimate at Completion (EAC) and variance analysis, maintaining the Earned Value system...",LOCKHEED MARTIN CORPORATION,"Camden, NJ 08103",Not available
"Associate, Data & Analytics Consultant",Understanding of general landscape for data science and big data opportunities; Lighthouse – KPMG's Center of Excellence for Advanced Analytics – has both...,KPMG,"Chicago, IL 60290 (Loop area)",Not available
Data Analyst,"The Data Analyst collaborates with team members, technical delivery partners, systems analysts, product and business partners to evaluate analytical needs,...",Cigna,"Bloomfield, CT 06002",Not available
FINANCIAL ANALYST,Meets with all levels of management to review Revenue Cycle Data. Analyze data to assist revenue cycle leaders in revenue management....,Inspira Health Network,New Jersey,Not available
Data Analyst (Internal Audit),"Interact with management and business partners to identify appropriate data sources and data elements required for analytics, applying professional skepticism...",Valley National Bank,"Wayne, NJ 07470",Not available
Customer Business Manager - CVS,"Coach and develop team of sales analysts. Working knowledge of Nielsen, AMPS and Customer POS Data is strongly desired. Background & Purpose of the Job:....",Unilever,"Englewood Cliffs, NJ",Not available
Business Intelligence Analyst,Our independent teams work on 3 to 5 new “bets” at a time and must juggle these priorities each day. Data manipulation and presentation in Excel....,ReachMobi,"Philadelphia, PA 19123 (Poplar-Ludlow-Yorktowne area)",Not available
Analytics Implementation Specialist,"Collaborate with engineering teams, data analysts and data scientists to design and build data-forward solutions based on analytics needs....",DISNEY,"New York, NY 10036",Not available
Business Intelligence Analyst,Education or experience in performing data quality and/or data management. Translate business requirements into data requirements with a deep understanding of...,TheStreet,"New York, NY",Not available
Digital Analytics Consultant,"Analysts, marketers, engineers:. Firm understanding of digital data collection. Minimum of 4 years experience in data analysis roles....","Campfire, LLC","Seattle, WA 98118 (Seward Park area)",Not available
Business Analyst,"Has a need for a Business Analyst to join our talented CRM team. The Business Analyst/Salesforce Administrator will lead our organization in user onboarding,...",Fire Equipment Inc,"Medford, MA 02155",Not available
Sales Operations Analyst,"Ability to synthesize large amounts of data into actionable information. Manage large amounts of data and translate them into concise, actionable messaging and...",IsoPlexis,"Branford, CT 06405",Not available
Consulting Analyst Intern - Management Consulting,Experience in a working environment 2) meaningful work assignments 3) introduction to Black & Veatch corporate culture 4) chance to network with experienced...,Black & Veatch,"New York, NY 10017 (Midtown area)",Not available
Startup Innovation Data Intelligence Analyst,Data governance and management:. And (3) our proprietary Startup Data Intelligence Knowledge Base & related emerging data and research applications....,Rabobank,"New York, NY",Not available
"Data Scientist Associate, Workforce Analytics","The Data Scientist will utilize experience exploring data, applying advanced statistical techniques, and designing machine learning algorithms to create...",JP Morgan Chase,"Newark, DE 19713",Not available
"Customer Insights Analyst, Data Science, CIEM","Experience leveraging and analyzing unstructured data, i.e., social media data. Partner with data platform team to help optimize data capture, validation, and...",Ralph Lauren,"New York, NY",Not available
Business Analyst,"Requires Bachelor's degree or foreign equivalent in Computer Science, Engineering (any), Pharmacy, Business Administration, Management, or related and 5 years...","Scadea Solutions, Inc.","Somerset, NJ","$124,000 a year"
Sr. Health Data Analyst,This Senior Health Data Analyst is responsible for supporting population health management and value-based care initiatives by applying extensive knowledge of...,UC Davis Health,"Sacramento, CA 95820","$5,917 - $12,733 a month"
Junior Data Scientist,"Data Science incorporates techniques across many disciplines – including mathematics/statistics, computer programming, data engineering and ETL, software...",Allstate,"Bothell, WA 98021",Not available
Analytics & Insights Senior Data Analyst,Exceptional data management skills. The Senior Data Analyst will play a big part in developing our strategy to scale restaurant support as we develop onboarding...,Uber,"New York, NY 10001 (Chelsea area)",Not available
DATA ANALYST,"This position supports analysis of complex, multi-organizational clinical and financial data to assess quality, cost, and access outcomes and various supporting...",Cayuga Medical Center,"Ithaca, NY 14850",Not available
Cost Analyst,"Assess the adequacy of data gathering methods utilized by purchasing, inventory control, or production planning....",Jabil Inc.,"Memphis, TN",Not available
Data Modeler,"Partners with Data Engineers, DBAs, Data Operations and customers to guide development for enterprise Data Warehouse/Hadoop solutions....",eBay Inc.,"San Francisco, CA",Not available
A/R Billing Data Analyst,"As an A/R Billing Data Analyst, you’ll have the opportunity to provide data analysis to support the Revenue Services team with improving the Accounts Receivable...",UnitedHealth Group,"Teterboro, NJ",Not available
Data Analyst,Data Analyst – Research Department. The Data Analyst contributes to our monetary policy and other economic research by providing critical data support to...,Federal Reserve Bank of Boston,"Boston, MA",Not available
Data Analyst II Quality Resources (Full Time Days),College degree or at least one year experience with data management preferred. Assists the department in developing and implementing automated standardized...,RWJBarnabas Health,"Newark, NJ",Not available
"Data Scientist, Analytics, University Grad","Experience in presenting qualitative and quantitative data. Perform large-scale data analysis and develop effective statistical models for segmentation,...",Facebook,"New York, NY 10017 (Midtown area)",Not available
Data Analyst,We currently have an exciting opportunity for a Data Analyst. Provide contract wide data analysis and interrogation. Good attention to detail....,CEVA Logistics,"Kingdom, NY",Not available
"Analyst, Business and Gameplay Insights - Overwatch League",Experience working with data using SQL. Effective with storytelling using data and appropriate visualizations....,Blizzard Entertainment,"Irvine, CA 92623",Not available
Data Modeling Analyst,Perform data exploration and analysis on structured and unstructured data sets. 1-2 years experience (or internship) with data analysis and modeling....,Radian Group Inc.,"Philadelphia, PA 19103",Not available
Data Analyst,Then this Data Analyst role may be for you! Apply human-centered design principles to the presentation of data....,Inspire,"Arlington, VA 22201 (Lyon Village area)",Not available
Leave of Absence Data Analyst,"• Ability to analyze and extract data utilizing HRIS systems with attention to detail. • 2+ years of experience in HR or Benefits data management, or related...",Nestle USA,"Cleveland, OH",Not available
Customer Experience & Digital Marketing Analyst,"$40,000 - $50,000 a year


                            Highly detail oriented with exceptional writing skills. All applicants must include:....","Cirkul, Inc.","Tampa, FL","$40,000 - $50,000 a year"
Contracts & Logistics Analyst - Centennial Energy,"Researches and performs data analysis in a variety of areas (financial, contractual, business intelligence)....",NGL Energy Partners,"Denver, CO",Not available
"Financial Analyst, Pricing",Compiles and analyzes data. The Financial Analyst works closely with the Sr Mgr – Financial Analysis to provide financial support to an assigned business unit....,Express Scripts,"Franklin Lakes, NJ 07417",Not available
Operational Data & Analytics Data Analyst,"OD&A will transform the underlying technical data infrastructure, as well as create a culture of data enthusiasm and curiosity....",Catasys,Home Based,Not available
Intern - Data Analyst,Data analyst will assist with Envestnet Institute on Campus (EIOC)’s Program Administrator in data aggregation and begin implementing a scalable back-end data...,"Envestnet Asset Management, Inc","Berwyn, PA",Not available
"Data Analyst, Entry Level (Graduate Degree)","Excellent understanding of computer science fundamentals, data structures, and algorithms. This person will generate insights by conducting extensive analyses...",Paypal,"San Jose, CA",Not available
Data Analyst,As a Data Analyst you will contribute by identifying new opportunities and identify gaps through robust analysis....,GEICO,"Chevy Chase, MD",Not available
Data Scientist,"Aetna takes our candidates's data privacy seriously. The candidate will be responsible for extracting and manipulating data from multiple, large data sources...",Aetna,"New York, NY 10016 (Gramercy area)",Not available
Data Scientist - Summer Intern - University Students,"You will perform statistical data analyses, data mining and optimizations using multiple tools and techniques to get insights from large complex data sets....",McKinsey & Company,"Boston, MA",Not available
Data Analyst,This Data Analyst is responsible for providing data tools and analysis-based insight that drive the success of our organization....,sweetgreen,"Los Angeles, CA",Not available
"Data Analyst @ SpectraMedix, NJ",SpectraMedix seeks a Data Analyst to support its growing healthcare business. Data Analytics Leadership. The Data Analyst role will participate in activities in...,SpectraMedix,"East Windsor, NJ",Not available
Data Analyst,"$50,000 - $60,000 a year


                            Identify and correct data issues due to user error or data updates / migration. This position will be responsible for identifying and correcting data integrity...",Iowa State Association of Counties,"West Des Moines, IA 50266","$50,000 - $60,000 a year"
Financial Analyst,"Request, receive, and review key data from the subject company – including inventory, sales, operating expenses, and other related metrics....",Tiger Capital Group,"Boston, MA 02109 (Central area)",Not available
Senior Pricing Analyst,"$70,000 - $110,000 a year


                            Develops pricing data calls and negotiates with all Teaming Partners (Subcontractors and Primes). The Senior Pricing Analyst will provide pricing support to...",Excella,"Arlington, VA 22201 (Lyon Village area)","$70,000 - $110,000 a year"
Data Analyst (105098),#105098 - Data Analyst. (Administrative Analyst/Specialist - Non-Exempt)....,California State University,"San Luis Obispo, CA","$5,000 - $5,417 a month"
Information Technology Associate Analyst,Data & Analytics:. Includes the management of reusable & consistent data foundations. Develops reporting & analytical solutions to turn data into business...,PepsiCo,"New York, NY",Not available
Data Analyst - Big Data,"Associate, Data Analyst. Responsibilities for Data Analyst. DRD, data ingestion query, data validation candidates, data profiling results, MDR uploads....",JP Morgan Chase,"Newark, DE 19711",Not available
Analyst,"The Analyst will be responsible for drawing conclusions and making recommendations to management on an appropriate course of action by analyzing sales data,...",Allied Beverage Group,"Carlstadt, NJ",Not available
Data Analyst,"Data Analyst # 123419. Tableau), big data and business intelligence concepts. Input in to the GOSD strategy of risk analytics and managerial reporting and the...",Credit Suisse,"Raleigh, NC",Not available
Loyalty Data Analyst,The Loyalty Department has an opening for a Loyalty Data Analyst. Mentor and coach analysts on the team. This will require working with IT to ensure you have...,Albertsons Companies,"Pleasanton, CA 94588",Not available
Sr. Data Analyst – Operations Intelligence Group,"Utilizing independent judgment and discretion, monitors data architecture standards and conventions and provides data model and entity relationship diagrams as...",Cigna,United States,Not available
Research Data Analyst,Job Description and Duties See Duty Statement You will find additional information about the job in the Duty Statement. Minimum Requirements You will find...,CA Housing Finance Agency,"Sacramento County, CA","$3,512 - $5,439 a month"
2019 Summer Internship - Supply Chain - New Jersey,Interns will learn how to use data analytics to problem solve and make better informed business decisions....,Stryker,"Mahwah, NJ",Not available
Information Security Analyst 3,"The Info Sec Analyst 3 will communicate effectively on a daily basis with managers, peers and analysts while providing customers timely assistance pertaining to...",Wells Fargo,"Chandler, AZ 85249",Not available
