RegionName,State,Metro,CountyName,SizeRank,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11
Noblesville,IN,Indianapolis-Carmel-Anderson,Hamilton County,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.903954802,0.927402293,0.944534438,0.934456929,0.938208033,0.931110294,0.941297631,0.986341463,0.946745562,0.99258897,0.92912041,0.954766183,0.92245266,0.922619048,0.918765232,0.95716625,0.967267126,0.973459716,0.94900605,0.995138889,1.024847959,1.032195122
Evanston,IL,Chicago-Naperville-Elgin,Cook County,494,,,,,,,,,,,,,1.361090841,1.388474295,1.420643263,1.473922902,1.505376344,1.533742331,1.486487854,1.408045977,1.405242501,1.395663957,1.366028708,1.470990935,1.4738032,1.538461538,1.605264037,1.60625,1.518711923,1.6,1.611111111,1.569892473,1.610187385,1.593333333,1.705521472,1.748466258,1.751756065,1.706484642,1.654545455,1.658566221,1.654545455,1.654545455,1.654545455,1.526655897,1.527415144,1.573511543,1.609260321,1.507677588,1.526655897,1.492401839,1.551785714,1.625,1.565087029,1.636363636,1.506438052,1.5,1.582210317,1.607526882,1.534123876,1.501187648,1.527415144,1.529411765,1.565087029,1.608071135,1.647286822,1.674418605,1.6875,1.674242424,1.573511543,1.62202381,1.619368646,1.629213483,1.592871742,1.646216769,1.550724638,1.623943343,1.623943343,1.588151927,1.579382122,1.52703552,1.518578352,1.502375297,1.571050309,1.615407734,1.884057971,1.883695652,1.899564134,1.965408805,2.011443601,1.706484642,1.612390786,1.643792808,1.612390786,1.687940403,1.752747253,1.676651306,1.8,1.822580645,1.768817204,1.727714034,1.69591629,1.65,1.641176471,1.592727273,1.728502415,1.774193548
Marysville,WA,Seattle-Tacoma-Bellevue,Snohomish County,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.414663777,1.414663777,1.510162778,1.540222288,1.554054054,1.531531532,1.531531532,1.531531532,1.537070524,1.542792793,1.494565217,1.479796786,1.531531532,1.4125,1.481645061,1.496383363
Avondale,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95578787,0.970439189,0.935343122,0.95959596,0.965746908,0.965746908,0.965746908,0.94040404,0.960606061,1.034971645,1.018646262,1.034669792,1.071061644,1.044239631,1.083257091,1.096408318,1.108516656,1.100502513,1.070351759
Huntington,WV,Huntington-Ashland,Cabell County,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.816666667,0.815151515,0.811580087,0.813636364,0.810810811,0.814814815,0.80952381,0.794444444,0.794444444,0.735294118,0.767627653,0.816666667,0.797727273,0.791324736,0.791666667,0.8,0.795833333,0.794117647,0.783981643,0.760038504,0.75,0.78660887
Poughkeepsie,NY,New York-Newark-Jersey City,Dutchess County,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4375,1.291957364,1.333333333,1.358957943,1.284457364,1.354279523,1.355555556,1.304713805,1.29076087,1.342147436,1.308624031,1.202865762,1.269230769,1.271186441,1.288235294,1.237003668,1.210526316,1.273863636,1.294117647,1.279638524,1.313485114,1.421994885,1.408450704,1.408450704,1.333333333
Temple,TX,Killeen-Temple,Bell County,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.787777778,0.787777778,0.759340017,0.793282828,0.765555556,0.787777778,0.787777778,0.765555556,0.903343104,0.953116798,0.908679928,0.9566787,0.963402572
Folsom,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.447777778,1.54,1.559198531,1.643333333,1.647230321,1.57979798,1.544421488,1.615555556,1.587777778,1.601630893,1.631818182,1.606666667,1.58307862,1.655250258,1.70083682,1.773084479,1.76,1.748526523,1.781111111,1.762336354,1.765147667,1.76185567
Plymouth,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,501,,,,,,,,,,,,,,,,,,0.982187894,0.980769231,1.014982322,1.053925324,1.030245376,1.02614897,1.053278886,1.02614897,1.055957129,1.057450628,1.057450628,1.048462255,1.051401869,1.044904692,1.045539033,1.039,1.052867384,1.051844467,1.080455956,1.054031094,1.109508284,1.129882066,1.146560319,1.119186047,1.067767654,1.089563863,0.988749408,1.002430134,1.06238698,1.104323308,1.077097506,1.096482378,1.121635095,1.106481481,1.074500768,1.086363636,1.095,1.096300338,1.085603685,1.080864692,1.108134921,1.108134921,1.148181818,1.161434978,1.147596563,1.155458515,1.137978839,1.125292716,1.126237624,1.123120301,1.118792173,1.13,1.124284546,1.122963408,1.124131944,1.124016248,1.126968749,1.159860435,1.17481203,1.156991006,1.132550336,1.165594855,1.178790019,1.189427313,1.189029536,1.273681581,1.217754203,1.26481149,1.345,1.349603966,1.300280636,1.274685817,1.257889991,1.300948218,1.280737705,1.299,1.320652486,1.319455075,1.290926099,1.32773079,1.291609666,1.379969419,1.314165567,1.353376045,1.319807275,1.332999553,1.276223776,1.324257426,1.340909091
Springfield,OR,Eugene,Lane County,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15521327,1.176785714,1.215,1.190170279,1.157120743,1.177272727,1.176136364,1.2,1.15,1.2,1.2,1.255,1.275,1.2,1.221,1.275,1.275,1.269172326
Bethlehem,PA,Allentown-Bethlehem-Easton,Northampton County,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.169498637,1.049,1.171875,1.164864865,1.212953212,1.249868838,1.202380952,1.2,1.213740458,1.219096334,1.22988217,1.193520887,1.200740401,1.257815997,1.267317687,1.263358779,1.280479568,1.249652778,1.311728395,1.2453125,1.227151356,1.288022814,1.265625
Bremerton,WA,Bremerton-Silverdale,Kitsap County,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.188455008,1.219376392,1.225490196,1.166666667,1.213950163,1.209489077,1.287698413,1.310307018,1.297468354,1.213495419,1.213733023,1.281591072,1.267515924,1.26146789,1.32526455,1.330555556,1.309196402,1.327777778,1.46875,1.486927579,1.501201923,1.512345679,1.46875,1.448275862,1.451048951
Redlands,CA,Riverside-San Bernardino-Ontario,San Bernardino County,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.339024437,1.357466063,1.391752577,1.406005025,1.50862069,1.50862069,1.494565217,1.539308462,1.560015688,1.577540107,1.590570644,1.553745634,1.569241913,1.701257567,1.668985522,1.693899782,1.717112922,1.774003784,1.751724138,1.738938053,1.722192825,1.69451074,1.682188591
Cheektowaga,NY,Buffalo-Cheektowaga-Niagara Falls,Erie County,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.053778751,1.07012987,1.121088435,1.099319728,1.076330532,1.081081081,1.080519481,1.115269886,1.128571429,1.144155844,1.144578313,1.107792208,1.052409639,1.160544218,1.05974026
Snellville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.905218317,0.918367347,0.909090909,0.90648855,0.902272727,0.898400045,0.898400045,0.868725869,0.876619344,0.89137359,0.925591901,0.951704545,0.9,0.92039801,0.883811802
Kendall,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,508,,,,,,,,,,,,1.179775281,1.212471132,1.191709845,1.195652174,1.221560503,1.227272727,1.21761658,1.222222222,1.229508197,1.229508197,1.243523316,1.236411438,1.235955056,1.238095238,1.239348371,1.256544503,1.277777778,1.267748479,1.267748479,1.277777778,1.293103448,1.290322581,1.277777778,1.277777778,1.317233809,1.318458418,1.317233809,1.317233809,1.333333333,1.367781155,1.367781155,1.371681416,1.373087697,1.367261876,1.366742597,1.366742597,1.369168357,1.366742597,1.366742597,1.366965048,1.358695652,1.386413043,1.415598291,1.419878296,1.413043478,1.40625,1.402049731,1.419878296,1.416029175,1.422413793,1.380952381,1.388888889,1.450777202,1.488372093,1.499659168,1.505084746,1.476677116,1.465968586,1.48,1.477377655,1.472107438,1.440894284,1.473633638,1.485148515,1.512784091,1.570680628,1.706464702,1.455707872,1.683501684,1.52292857,1.703380236,1.500535906,1.632084534,1.627445776,1.602564103,1.62962963,1.644646925,1.62962963,1.62051694,1.617647059,1.623721177,1.621295866,1.640037165,1.630434783,1.643598616,1.70846395,1.691641052,1.676098949,1.748099891,1.718783931,1.679128418,1.706988749,1.68101839,1.701427003,1.622228592
Petaluma,CA,Santa Rosa,Sonoma County,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.466074951,2.370646766,2.383293839,2.34846532,2.364367687,2.493315921,2.607918037,2.634122288,2.745922466,2.725,2.690032859,2.611940299,2.707711443,2.676616915,2.659815005,2.718487395,2.41168294,2.401750973,2.37740113
Alpharetta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.197283774,1.255102863,1.26161544,1.301400385,1.228230981,1.180568286,1.195951493,1.254370629,1.250999201,1.231015188,1.224226804,1.24335055,1.254295533,1.254295533,1.239504396,1.262398557,1.211031175,1.195555556,1.189251583,1.121291449,1.128021611,1.125029607,1.271304348,1.282588879,1.266666667,1.32816773,1.31826087,1.305150448,1.312700965,1.314897413,1.283488746,1.279401522,1.271111111,1.287809349,1.277430865,1.278322926,1.318650697,1.260659694,1.298654244,1.321768561,1.32195122,1.351111111,1.351274788,1.35826087
Saint Charles,MO,St. Louis,Saint Charles County,511,,,,,,,,,,,,,,,,,,,,,,0.819767442,0.819767442,0.819767442,0.804716204,0.8,0.819767442,0.854651163,0.854651163,0.902061856,0.909090909,0.877403846,0.846560847,0.815660685,0.795696644,0.828888889,0.839289406,0.843023256,0.829166667,0.831395349,0.891214275,0.958510654,0.915282634,0.884304621,0.874304548,0.867198839,0.891995745,0.895301787,0.894854586,0.89869281,0.960893855,0.963488844,0.969318095,0.973840666,1.008079459,0.949640438,0.916666667,0.943047337,0.953626635,0.970873786,0.95361517,0.971168165,0.947674419,0.947674419,1.009849847,1,1.003351955,0.975020227,1,0.979250048,1.001351351,0.996428571,0.976576577,0.971548004,1.008249313,1.030381499,0.945584568,1.024858757,1.037170837,0.99009009,0.910223537,0.941619586,0.935195531,0.951847704,0.954504505,0.979623824,1.02915952,0.978531073,1.020803421,1.120139731,1.067776457,1.011627907,0.973721179,0.957532051,0.965116279,0.976744186,0.991111111,0.991111111,0.991111111,1.002906977,1.013333333,1.028828829,1.040697674,1.046511628,1.040697674,1.047700258
La Mesa,CA,San Diego-Carlsbad,San Diego County,512,,,,,,,,,,,,,,,,,,,,1.326335878,1.334821429,1.347104247,1.416164659,1.352941176,1.380392157,1.33170193,1.342105263,1.359922179,1.374745418,1.394830961,1.451163749,1.54745098,1.489411765,1.536853545,1.544114346,1.443298969,1.438888889,1.451996602,1.544313725,1.611652103,1.605352591,1.462097032,1.605650975,1.535714286,1.430769231,1.409214092,1.45,1.586716108,1.461187215,1.441176471,1.461187215,1.546391753,1.558823529,1.482265731,1.46411093,1.502973662,1.561580882,1.510219531,1.521372549,1.593333333,1.652173913,1.602564103,1.634174312,1.530731523,1.649729995,1.617025262,1.66025641,1.735763889,1.753396739,1.787878788,1.715896739,1.660912698,1.660714286,1.728395062,1.723572531,1.709278351,1.680053254,1.683281734,1.736926637,1.74742268,1.756619145,1.819126819,1.849894292,1.725103734,1.79638009,1.964336024,1.851851852,1.991146881,1.993681569,1.964097149,2.039339671,1.887573964,1.975308642,1.997368421,1.998416051,1.940848158,1.99375,2.005235259,1.969135802,1.957051759,1.960766423,1.996666667,2.066733068,2.024291498,2.024432074,2
Lake Forest,CA,Los Angeles-Long Beach-Anaheim,Orange County,513,,,,,,,,,,,,,,,,,,1.614165587,1.588728898,1.609485368,1.650312221,1.626363636,1.603773585,1.614994033,1.604743935,1.628468034,1.622009569,1.643330606,1.625,1.647222222,1.708074534,1.674916574,1.674208145,1.682378332,1.671875,1.642487047,1.647826087,1.677890011,1.714285714,1.67434555,1.678253968,1.680290645,1.722672977,1.763451861,1.761543286,1.730769231,1.745,1.78125,1.76366843,1.744765703,1.746460342,1.727707006,1.722488038,1.76366843,1.75879397,1.76639155,1.776384535,1.792991035,1.790363442,1.783840504,1.83982684,1.822390572,1.844444444,1.866515837,1.800327332,1.84086733,1.877192982,1.866515837,1.855587121,1.87829206,1.890519187,1.850476099,1.911764706,1.889289617,1.92746114,1.940161546,1.906898486,1.928016284,1.923125474,1.92,1.894317049,1.9362822,1.914776788,1.871894282,1.98,1.991150761,2.010362694,2.04855428,2.055377358,2.011371823,2.058409091,1.98591796,1.979264844,1.986464968,1.989847716,2.098958333,2.05047619,2.070230608,2.067961165,2.14213198,2.127659574,2.179836512,2.138888889,2.114812204,2.112838361,2.11786372
New Rochelle,NY,New York-Newark-Jersey City,Westchester County,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.329588015,2.266666667,2.346542001,2.441674087,2.431192661,2.327272727,2.296296296,2.344797316,2.430742737,2.444444444,2.314144737,2.34006734,2.34082397,2.353497164,2.276936027,2.307598385,2.410377358,2.432127883,2.477987421,2.406920702,2.398113208,2.391037736,2.440677966,2.463772858
Waipahu,HI,Urban Honolulu,Honolulu County,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.245016455,2.27188755,2.266666667,2.27635447,2.357816712,2.284106778,2.270378451,2.294377494,2.328159645,2.358490566,2.4,2.380618175,2.287435456,2.289156627,2.259887896,2.358490566,2.277108434,2.30125523,2.305064649,2.277108434,2.286675639,2.292611384,2.363945578,2.358490566,2.286675639,2.286675639,2.28889038,2.266666667
Warwick,RI,Providence-Warwick,Kent County,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.30952381,1.289285714,1.282051282,1.355932203,1.355932203,1.397569444,1.427038627,1.3875,1.375568182,1.396648045,1.437937063,1.302678571,1.294903926,1.305,1.355932203,1.274499073,1.224782609,1.279268145,1.295833333,1.380452789,1.380452789,1.354166667,1.475037821,1.412825322
Palm Harbor,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.153474903,1.125,1.11003861,1.141924959,1.158878505,1.191588785,1.171016018,1.187258687,1.155591176,1.15964661,1.126168224,1.134169884,1.151947539,1.191588785,1.189189189,1.222675367,1.242990654,1.225306226,1.236249425,1.289719626,1.24037639,1.214953271,1.28314799
Rochester Hills,MI,Detroit-Warren-Dearborn,Oakland County,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.980952381,1.052605946,1.064143776,1.076923077,1.093399751,1.071519796,1.070197044,1.06685633,1.048666421,1.006512563,0.993253394,1.035714286,1.068965517,1.121076233,1.140222624,1.146469907,1.172529313,1.124528302,1.047619048,1.028571429
Milpitas,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.624271845,2.66798419,2.712384852,2.702912621,2.637364178,2.672101449,2.649325626,2.690229466,2.71047619,2.687378641,2.726523347,2.589900177,2.732038835,2.718446602,2.739805825,2.865612648,3.125541126,3.138528139,3.139833206,3.138528139,3.112554113,3.112554113,3.118214756,3.112554113
New Britain,CT,Hartford-West Hartford-East Hartford,Hartford County,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.950230415,0.928571429,0.933035714,0.95,0.950230415,0.95,0.911764706,0.939516129,0.928571429,0.95,0.9375,0.9375,0.968776859,0.952503142,0.969536525,1.036525173,1.033646617,1.031578947,1.011607437,1.128571429,1.06801936,1.083985301,1.055555556
Casper,WY,Casper,Natrona County,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.176470588,1.046511628,1.043568314,1.052079343,1.071428571,1.071428571,1.040625,1,0.996262458,0.984877836,0.94,0.95270978,0.933035714,0.868055556,0.90395109,0.833333333,0.85,0.866666667,0.823723229,0.828405258,0.860300142,0.815217391,0.833333333,0.846153846,0.833333333,0.85,0.85,0.868810386,0.852941176,0.817647059,0.799060341,0.836226852,0.846153846,0.846805737,0.887407407,0.890132275,0.893905919,0.852865214,0.848587571,0.905856824,0.866666667,0.857142857
Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.327030035,2.219626168,2.361788397,2.403191489,2.403061224,2.504761905,2.516233766,2.5,2.434406575,2.383756345,2.362637363,2.45473251,2.387951334,2.370151169,2.380952381,2.419474767,2.577659574,2.552342971,2.708333333,2.771493213,2.63000932,2.653996101,2.522314152,2.514285714,2.503132832,2.483809524,2.464157706,2.583293869,2.605633803,2.672566225,2.750253807,2.769936298,2.705583756,2.648687424,2.638230648,2.568499534,2.587138863,2.557345931,2.564738292,2.563131313,2.602871054,2.632978723,2.750253807,2.74822335,2.675675676,2.594322344,2.590659341,2.622781306,2.590909091
North Little Rock,AR,Little Rock-North Little Rock-Conway,Pulaski County,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.679945055,0.719026549,0.72304795,0.691105769,0.719026549,0.690131822,0.654761905,0.7,0.674493402,0.755593482,0.700765306,0.738361266,0.757928118,0.777467412,0.802607076,0.692204301,0.72160149,0.758845438,0.784017641,0.7858473,0.763888889,0.785844797
Southfield,MI,Detroit-Warren-Dearborn,Oakland County,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.961538462,0.998766843,1.039636127,0.987432675,0.969714809,1.087313868,1.066274719,1.049192929,1.03680477,1.013244708,1.011002886,1.004761905,1.013513514,0.995454545,0.987432675,1.027380952,1.042857143,1.022494888,1.011904762,0.995454545,1.008191556,1.0683219
Mooresville,NC,Charlotte-Concord-Gastonia,Iredell County,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.942225998,0.943429865,0.905775076,0.943343005,0.923295455,0.960465116,0.945413633,0.944774851,0.946950291,0.92192691,0.873479952,0.865800866,0.892857143,0.868402778,0.892857143,0.833333333,0.841383242,0.823605125,0.805784097,0.804924242,0.822937578,0.81231454,0.776776777,0.809220986,0.796442594,0.822557471,0.827359541,0.863715278,0.858985383,0.876470588,0.842418236,0.933775786,0.920138889,0.925226586,0.83718211,0.819223795,0.815399591,0.821167883,0.827796235,0.871171171,0.866898892,0.923339012,0.910658342,0.894832782,0.922619048,0.913389198,0.885008518,0.885008518,0.885008518,0.877920926,0.943396226,0.949367089,0.953608247,0.885008518,0.945945946,0.885008518,0.904169971,0.945945946,0.905405405,0.954281601,0.946457821,0.944108761,0.945945946,0.95842357,0.96987123,0.96592845,0.945945946,0.961464355,0.931034992,0.944037681,0.90285259,0.922037179,0.972093023,0.997451147,1.018181818,1.044643647,1.044676806,1.056840077,1.076045627
Winchester,VA,Winchester,Frederick County,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.967261905,1.028750331,1.034482759,1.072337043,1.072337043,1.071096149,1.055555556,1.016949153,1.072337043,1.072337043,1.072337043,1.068468824,1.016746411,1.045555556
San Marcos,TX,Austin-Round Rock,Hays County,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,1.073333333,1.073333333,1.066666667,1.062820513,1.06,1.055555556,1.012643678,1.040064103,1.073333333,1.081767956,1.073828829,1.103896104,1.107954545,1.101136364,1.130681818,1.133522727,1.126544944,1.15,1.138257576,1.171875,1.144491488,1.198863636
Chino Hills,CA,Riverside-San Bernardino-Ontario,San Bernardino County,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.774047187,1.680504435,1.705175601,1.688868613,1.757142857,1.739468864,1.784078517,1.759933532,1.754130224,1.763110307,1.710751707,1.824976446,1.809306569,1.782988004,1.821155943,1.823956443,1.756756757,1.917096625,1.978761676,1.908396947,1.906448558,1.825168108,1.828063241,1.804798255,1.764419818,2.03539823,1.933810629,1.951672862,1.972970479,1.992753623,1.968504248,2.017448201,2.043211709,2.021048044,2.042980096,2.057953144,2.000796202,2.019719123,2.032608696,2.037643861,2.070643642,2.029403344,2.044740973,2.010166359,2.011428571,2.013823427,2.001733102,1.988085561
Suwanee,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.262798635,1.242957746,1.251476972,1.272321429,1.308461215,1.279382136,1.306306306,1.294753086,1.300505051,1.257503791,1.193661972,1.27581354,1.366666667,1.357142857,1.381889612,1.372748928,1.328416288,1.415178571,1.495443248,1.420619679,1.380844532,1.37024943
Bossier City,LA,Shreveport-Bossier City,Bossier Parish,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.902061856,0.90030629,0.90030629,0.915254237,0.924060157,0.920634921,0.909550278,0.89131525,0.902061856,0.914879876,0.90030629,0.919767211,0.898550725,0.916417617,0.91980198,0.938652469,0.913232481,0.913914966,0.898486759,0.89,0.885206144,0.888030888,0.880769231,0.875,0.866477908,0.880769231,0.901321438,0.901321438,0.902061856,0.929768932,0.857659053,0.902061856,0.902710215,0.865695167,0.935877373,0.869124794,0.850817627,0.868983957,0.898880944,0.907494145,0.902061856,0.901227889,0.884495317,0.86626667,0.86039604,0.870253165,0.892917369,0.892917369,0.889741064,0.893613156,0.925212028,0.932469992,0.943791946,0.943661972,0.938546533,0.929185017,0.92420727,0.905564924
Great Falls,MT,Great Falls,Cascade County,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.836448598,0.836448598,0.937647059,0.840909091,0.935294118,0.935294118,0.854117647,0.837616822,0.871794872,0.866666667,0.943925234,0.919392523,0.919392523,0.890186916,0.890186916,0.890186916,0.890186916
Gastonia,NC,Charlotte-Concord-Gastonia,Gaston County,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.833333333,0.80758427,0.824873096,0.859459459,0.892093023,0.860986057,0.8886486,0.852272727,0.834837545,0.805637184,0.85078534,0.875,0.85,0.90625,0.952926094,0.953488372,0.96744186,0.946845194,0.953488372,0.939534884,0.903128153,0.908119658,0.919423637
Flower Mound,TX,Dallas-Fort Worth-Arlington,Denton County,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.779974555,1.704645048,1.734317343,1.734317343,1.734317343,1.734317343,1.734317343,1.760784314,1.752941176,1.757255363,1.734317343,1.734317343
Castle Rock,CO,Denver-Aurora-Lakewood,Douglas County,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.305555556,1.282479256,1.311051693,1.371428571,1.439114247,1.434971938,1.570032573,1.475321888,1.570032573,1.570032573,1.5625,1.417272727,1.461413485,1.505174036,1.440218536,1.430808081,1.438735458,1.488006617,1.488006617,1.505108015,1.488006617,1.467003987,1.440909091
Waterford,MI,Detroit-Warren-Dearborn,Oakland County,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.037464414,1.055072132,1.033528646,1.030552455,0.992282249,1.060606061,1.073232323,1.053370787,1.025390625,1.056397306,1.086956522,1.049538203,1.019874477,1.02905569,1,1.045602435,1.035196687,1.036886178,0.996507937,0.994444444,0.974872283,1,1.014198783
