Title,Summary,Company,Location,Salary
Database Analyst,"A Database Analyst is an Analyst and/or a Programmer with strong SQL, SSAS, SSRS, and SSIS experience, with the analytical ability necessary to examine,...",BJC HealthCare,"St. Louis, MO",Not available
Business Intelligence Analyst Intern,Business Intelligence Analyst Intern (Vulcan Finance). Experience with analytical/visualization data tools such as:....,Vulcan Inc.,"Seattle, WA 98104 (First Hill area)",Not available
Data Analyst,"The Analyst will:. Experience developing and supporting Cloud Computing, Cyber and Information Security, or Data Architecture solutions....",Wisdom Group,"Springfield, VA","$70,000 - $95,000 a year"
"Analyst, HR Analytics",Meeting and adhering to Data Handling and Protection policies when handling and delivering data to the business partner....,Macys,"Cincinnati, OH 45202 (Mount Adams area)",Not available
Data Analyst Intern,What a Data Analyst Intern Does at UP? As a Data Analyst you will play a key role in analyzing financial and user level data to improve the in-app experience...,Upper Hand,"Indianapolis, IN 46204",Not available
Data Quality Analyst Intern,"As a HPE Data Quality Analyst Intern, you will be assisting Quality Engineers, Product R&D and Supply Chain personnel in the development of processes, tools,...",Hewlett Packard Enterprise,"Houston, TX",Not available
Data Analyst,5+ years of data analyst experience. Experience with data root cause analysis and cross functional resolution of data issues....,UBS,"Weehawken, NJ",Not available
Data Analyst,BA with Data warehouse analyst experience || do not sent an ETL Developer !! Responsibilities with include project work enhancing existing/new processes through...,Ace Technologies,"Madison, WI",Not available
Data Scientist - Entry Level,"As a Data Scientist you will be working on consulting side of our business. You will be performing thorough testing and validation of models, and support...",Numerdox,"Sacramento, CA",Not available
Data Visualization Analyst,"Review existing data sources, perform extensive data profiling and analysis of data and leverage those data sources to design and develop dashboards, data maps,...","Eagle Technologies, Inc.","Arlington, VA",Not available
Technical Analyst,"We are looking for someone who is data driven with a strong interest in the Automotive industry. As the Technical Analyst, you will be responsible for providing...",Auto Industry,"Chino, CA",Not available
Data Center Business Analyst Intern,"Perform financial, statistical, and qualitative data analysis on data center supply strategies. We are seeking a technically minded business analyst to support...",Facebook,"Menlo Park, CA",Not available
Data Scientist Intern,"Quantitative data analysis. Experience with data visualization tools. You will work alongside consultants, managers, and data scientists to enhance business...",IBM,"Armonk, NY 10504",Not available
Business Intelligence Data Analyst -- Remote Work Capable,"Business Intelligence Data Analyst. Experience with data visualization platform (e.g. As a Business Intelligence Data Analyst at Raymour & Flanigan, you will...",Raymour and Flanigan,"Liverpool, NY 13090",Not available
"Analyst, Reporting & Data","Currently, Meijer is looking for a Merchandising Analytics I Analyst. Leverage disparate data sources for holistic understanding to solve complex business...",Meijer,"Grand Rapids, MI",Not available
Quality AssuranceÂ Data Analyst â€“ Student Position,"Quality Assurance Data Analyst â€“ Student Position. TechSee, a market leader in intelligent visual customer assistance is looking for a high-caliber multi...",TechSee Augmented Vision,Illinois,Not available
Prototype Analyst - Ops Intelligence,"Bachelors in Supply Chain, Business, Economics, Computer Science, Engineering or related field or relevant experience in business analyst/data analyst...",TARGET,"Minneapolis, MN",Not available
Athlete Data Analyst,"Experience with managing and analyzing large data sets. Ability to parse large data sets using Python, MATLAB, or other scripting tool....",NIKE INC,"Portland, OR 97204 (Downtown area)",Not available
Markdown Analyst,"Markdown Analysts are responsible for providing Merchant Teams the analytics, data and information necessary to drive optimal inventory clearance....",Bed Bath & Beyond,"Union, NJ 07083",Not available
Intern - Data Analyst,Data analyst will assist with Envestnet Institute on Campus (EIOC)â€™s Program Administrator in data aggregation and begin implementing a scalable back-end data...,"Envestnet Asset Management, Inc","Berwyn, PA",Not available
IT Data Analyst,Familiarity with data warehousing concepts. AccruePartners values our contract and consulting employees....,AccruePartners,"Painted Post, NY",Not available
Data Management Technologist,Collaborate with data analysts and software engineers to develop creative solutions to the technical challenges facing our businesses....,Bloomberg,"Princeton, NJ 08544",Not available
Strategic Sourcing Analyst,"$60,000 - $75,000 a year                            Research would include gathering internal and external data and documentation; Assist in the data and documentation collection required to aid Strategic...",Standard Homeopathic Company / Hyland's,"Los Angeles, CA","$60,000 - $75,000 a year"
Data Analyst,"$20 - $22 an hour                            Validate & format raw data to facilitate clean exchanges into/between business systems. Experience creating and/or utilizing reports from Google Ads and Google...","K2Share, LLC","College Station, TX 77840",$20 - $22 an hour
WMS Analyst,"WMS and Electronic Data Interchange (EDI) Analyst is responsible for delivering Warehouse Management System configuration (WMS), process, and tactical support...",The Vitamin Shoppe,"Ashland, VA 23005",Not available
Business Analyst II,Demonstrate comfort with working with highly confidential data as well as learning data at a company-wide level....,Title Resource Group LLC,"Mount Laurel, NJ 08054",Not available
Senior Data Analyst,"This position is for a Data Support Senior Analyst with a focus on data mining, data quality, testing, research and analysis within Wholesale Credit...",Bank of America,"Charlotte, NC 28255 (Wilmore area)",Not available
Product Analyst,"Identifying, translating, prioritizing, and informing important product questions with data. Crafting simple, dependable data pipelines and automated reporting...",Dropbox,"San Francisco, CA 94102 (Downtown area)",Not available
Data Analyst,Then this Data Analyst role may be for you! Apply human-centered design principles to the presentation of data....,Inspire,"Arlington, VA 22201 (Lyon Village area)",Not available
Data Analyst,"Apple's Global Business Solutions (GBS) organization is seeking a Data Analyst in Austin, Texas. Experience with exploratory data analysis and data...",Apple,"Austin, TX",Not available
Data Analyst,Functions of the Data Analyst. Improve data quality â€“ this includes reviewing data sets for data quality issues;...,City of Philadelphia,"Philadelphia, PA 19102 (City Center West area)","$60,000 - $70,000 a year"
"Associate, Data Scientist",Talk to clients to understand the problem they want to solve and the available data (mostly text data). Explain the methodology of good data science practices....,JP Morgan Chase,"New York, NY 10179 (Midtown area)",Not available
Data Analyst,"We need data analyst with development experience. Experience as Data Science, analyzing unstructured and structured data....",CSI Interfusion Inc,"Bellevue, WA",Not available
Business Analyst,Analyze data to maximize cost-effective panel installation. Extrapolate data and create technical specs for solar technology installations....,Momentum Solar,"South Plainfield, NJ 07080",Not available
Data Analyst,"2-5 years of experience as data analyst. NTT DATA Services currently seeks a Data Analyst to join our team in Charlotte, North Carolina (US-NC), United States...",NTT DATA Services,"Charlotte, NC",Not available
Analytics Intake Analyst,Partner with Data Governance resources to ensure that in scope dimensions and measures are accurately reflected in data governance materials and associated data...,Cox Communications,"Atlanta, GA 30328",Not available
Audit Data Analyst,"3 - 5 years data analysis, data management and/or financial analysis. Create data models at data base levels....",The Coca-Cola Company,"Atlanta, GA 30301 (Buckhead area)",Not available
Data Analyst,"We are currently searching for (2) Data Analysts, based in our Kulpsville, PA headquarters, to help reinvent the way we collect, analyze and take appropriate...","Greene, Tweed & Co.","Kulpsville, PA 19438",Not available
Senior Data Analyst,"Support engineering initiatives with the objective of data quality improvement, new data capture, data feed management and platform upgrades for more efficient...",Stockwell,"Oakland, CA",Not available
Data Analyst,"The Data Analyst, Business Insights will work with various teams to optimize digital content, product performance and database marketing....",Major League Soccer,"New York, NY 10017 (Midtown area)",Not available
Data Management and Information Analyst,The analyst will be responsible for:. The Department of Design and Construction is seeking a Data Management and Information Analyst to work under the direction...,New York City DEPT OF DESIGN & CONSTRUCTION,"Queens, NY","$52,524 - $81,535 a year"
Data Analytics Intern,"The Times seeks a Data Analyst Intern to join our growing Data & Insight Group, which is responsible for data analytics, data science and data engineering for...",The New York Times,"New York, NY 10036",Not available
Data Analyst,The Data & Insights Analyst provides data analytics and reporting in support of the companyâ€™s programs and clients....,LoanByPhone,"Atlanta, GA",Not available
Data Analyst,"Proven working experience as a data analyst. The data analyst will be responsible for conducting analysis, trending and data mining large sets of data,...",CareMetx,"Bethesda, MD 20814",Not available
Data Analyst,Experience with combining data from multiple data sources. Creates and maintains a data dictionary and meta data....,Emory University,"Atlanta, GA",Not available
"Data Analyst, Content Indexing","Experience working on data science projects and technologies, especially using NLP techniques to deal with unstructured text corpora....",Bloomberg,"Princeton, NJ 08544",Not available
Entry Level BioA Analyst,"Perform QC review of data. We are looking to grow our BioAnalytical team in Salt Lake City, Utah and have an opening for an entry-level analyst....",Covance,"Salt Lake City, UT 84124",Not available
Financial Analyst,"Experience in mining for data and developing new data streams. To this end, we are posting for a strong Financial Analyst....",Home Market Foods,"Norwood, MA",Not available
Reporting Analyst,Ability to work across vast amounts of data from different data sources. The Merchandising Support Reporting Analyst provides analytical and quantitative...,Save-A-Lot,"Earth City, MO 63045",Not available
Clinical Data Analyst,Participates in identifying and designing solutions and improvements for the clinical application.Contributes in operational and organizational analysis to...,Matheny School and Hospital,"Peapack, NJ 07977",Not available
Junior Data Analyst,"NTT DATA Services currently seeks a Junior Data Analyst to join our team in Silver Spring, Maryland (US-MD), United States (US). NTT DATA, Inc....",NTT DATA Services,"Silver Spring, MD",Not available
Data Analyst,"As a Data Analyst, you will be the analytical data partner for our game studios. 3+ years of experience as an analyst, data scientist, or related quantitative...",Glu Mobile,"San Francisco, CA",Not available
Sr. Data & Analytics Analyst,Performs contract loads (inserts/updates) Supplier data cleansing Custom report creation Manage global category tree Ad hoc reporting and metrics Bravo data...,JLL,"Chicago, IL 60631 (Norwood Park area)",Not available
Data Analyst I,The Data Analyst I provides data support for local district(s). Experience providing daily customer service pertaining to student data reporting and student...,Mid-Michigan Area Public Schools Consortium,"Genesee, MI",$702 a week
"Temporary Data Quality Associate, Corporate Activities",Contributes to the Data Management team of Data Quality Associates and Data Analysts responsible for monitoring and preserving general metadata including:....,IEEE Corporate,"Piscataway, NJ",Not available
Business Intelligence Analyst,"The Business Intelligence Analyst will create data visualizations, analysis, and dashboards to give business owners insights to their data....","Sara Lee Frozen Bakery,LLC","Oak Brook, IL",Not available
Analyst Summer Intern - GCI Analytics - University Students,"You will be given high levels of responsibility from the start, including interfacing directly with clients to support their use of the data in our benchmarks,...",McKinsey & Company,"Atlanta, GA 30318 (Rockdale area)",Not available
"Enterprise Data Scientist, Emerging Technologies","Analyze source data, working with structured and unstructured data (internal and external data). Understanding of advanced statistics underlying data models....","The Travelers Companies, Inc.","Hartford, CT 06101 (North Meadows area)",Not available
Business Reporting Analyst-Healthcare,"Advanced knowledge of database concepts, use of data dictionaries and record viewers and other tools required to map data elements needed for reporting is...",Dupage Medical Group,"Downers Grove, IL 60515",Not available
EDI Analyst,"$60,000 - $80,000 a year                            Proficient in data transmissions such as AS2, SFTP, and VAN. 5 years (Preferred). Bang Energy Performance Beverages and Sports Nutrition has been producing epic...","Vital Pharmaceuticals, Inc., VPX","Weston, FL","$60,000 - $80,000 a year"
Data Analyst,"Technical expertise regarding data models. Previous experience with financial data preferred. The Data Analyst is a member of the Legal Business Solutions team,...",UnitedLex,"New York, NY",Not available
Data Analyst Consultant,"Alternatively, Bachelorâ€™s Degree with at least 2 yearsâ€™ experience as a Data Analyst, Data Scientist, or Research Assistant....",Brighter Brain,"Philadelphia, PA",$20 - $25 an hour
Data Analyst,"Candidates should have a solid understanding of data mining techniques, emerging technologies [AI, map reduce, spark, large scale data frameworks, machine...",Bank of America,"Plano, TX 75024",Not available
Product Analyst - Consumer Data Science,"Product Analysts work closely with Product, Data Science, Engineering, and Operations on fast moving, high-stakes problems....",Uber,"San Francisco, CA 94103 (South Of Market area)",Not available
Data Analyst,"Proper and complete data entry. SOFT's client located in Syracuse, NY is looking for a Data Analyst for a long term contract assignment to review/verify proper...",Softinc,"Syracuse, NY",Not available
Data Analyst Intern,What our Data Analyst Interns do:. Hi-Rez Studios is now accepting qualified Data Analyst Intern applicants for our Summer Internship Program at our studio in...,HI-REZ STUDIOS,"Alpharetta, GA 30022",Not available
"Predictive Analytics, Analyst",Candidates with less than 3 yearsâ€™ experience will be considered for an Analyst role. Experience in data manipulation using SQL....,Dun & Bradstreet,"Short Hills, NJ 07078",Not available
Data Analyst,3+ years data analysis / business intelligence experience. Extensive professional experience in data analysis and report design/development....,The Younique Foundation,"Lehi, UT",Not available
Analytics & Insights Data Analyst,"Exceptional Excel & data management skills. As a member of the Analytics & Insights team, the Data Analyst will drive the analyses behind decisions related to...",Uber,"Boston, MA 02114 (Back Bay-Beacon Hill area)",Not available
Healthcare Data Analyst - DPDM Item 1413,"Healthcare Data Analyst (DPDM) in Albany, NY. Familiarity with data warehouses and data marts and proficient in the use of SQL to query and extract data,...",Staffing Solutions Organization LLC,"Albany, NY 12210 (Central Avenue area)",Not available
WW Product and Pricing Data Analyst,Understanding of complex data links. We are looking for a skilled problem solver to join our team as a Product and Pricing Data Analyst....,Kodak,"Rochester, NY 14653 (Mayor's Heights area)",Not available
Data Mining/Analyst,"$70,000 - $79,000 a yearData Warehouse, Data Analysis Data Mining:. Estimating time and cost required to accomplish projects, analyze source system data to understand the data...",B.E.A.T. LLC,"Camp Pendleton, CA","$70,000 - $79,000 a year"
Developer/Business Analyst,"Talent to support best practices for data privacy, information security, and promote company and department policies and procedures....",Willis Towers Watson,"Stamford, CT 06901 (Downtown area)",Not available
Financial Analyst,"Administer budget management system to streamline variance reporting, improve business unit budget data collection and expand firm-wide utilization....",The HSC Health Care System,"Washington, DC",Not available
Data Scientist,Perform data mining and transform raw data into actionable business information. They will also collaborate very closely with our Data Science department on...,The Hartford,"Hartford, CT",Not available
Retail Data Analyst,"$15 - $18 an hour                            All Retail Data Analysts are eligible for vacation, 401k, paid holidays and annual performance reviews. The ideal candidate for our Retail Data Analyst position...",The Plant Stand of Arizona,"Phoenix, AZ 85042 (South Mountain area)",$15 - $18 an hour
Data Analyst,"Wirecutter is seeking a Data Analyst to join our small-but-growing Finance and Data group. The data team is responsible for data analytics, data engineering,...",The New York Times,"New York, NY 10036",Not available
Retail Data Analyst,Enter and manage data for all parks. Strong attention to detail to ensure accuracy and provide validation of results. Key Duties and Responsibilities:....,Schlitterbahn Waterparks and Resorts,"New Braunfels, TX",Not available
Category Analyst,"Category Analysts are responsible for providing Merchant Teams the analytics, data and information necessary to drive their strategic objectives....",Bed Bath & Beyond,"Union, NJ 07083",Not available
Data Analyst,Help populate the tables with data and do data regressions to understand the key parameters that may be indicative of fraud....,Paypal,"San Jose, CA",Not available
Jr Business Analyst,Jr Business Analyst. Analyzing data to identify areas of concern. The Business Analyst (BA) will support the Office of Information Technology in its work to...,Chandra Technologies Inc,"Augusta, ME",$41 an hour
Data Analyst,Wiser is looking for a talented Data Analyst to add to our newly created Data Analytics team. Understanding of data models....,Wiser Solutions,"Boston, MA 02111 (Central area)",Not available
People Insights Analyst,"Deep interest and aptitude in data, metrics, analysis, and trends. Conduct data analyses, such as regressions, factor analyses, t-tests and ANOVAs....",Pinterest,"San Francisco, CA 94103 (South Of Market area)",Not available
Data Analyst,"From the Future (FTF), a Digital Optimization Agency based in Philadelphia, PA and Miami, FL with specialization in Enterprise SEO, UX Design and Marketing...",The Future Laboratory,"Philadelphia, PA","$50,000 - $70,000 a year"
Data Analyst Business Intern,"Data Analyst Business Intern. Or Marketing, or degree in Data Science. Aggregate and rollup large amounts of product data across multiple programs....",Johnson Controls,"Milwaukee, WI",Not available
BI Developer (Tableau) / Business Analyst,"Perform and document data analysis, data validation, data mapping/design, produce data samples/prototypes and produce adhoc reports....",Philips,"Alpharetta, GA",Not available
Business Intelligence Intern,"A BI intern works under the close supervision of other team members, data analysts and Sr. Engage and partner with IT organization and its teams as a solution...",Thermo Fisher Scientific,"Carlsbad, CA 92008",Not available
"Data Analyst, Fixed Income Mortgages","Bloomberg runs on data, and in the Global Data team we're responsible for acquiring it and providing it to our clients....",Bloomberg,"Princeton, NJ 08544",Not available
Plant Analyst,Ability to analyze large data sets for trend analysis and variance reporting. Supply Chain Operations â€“ MAS 500 system / Internet Applications â€“ *accurate and...,Standlee Premium Western Forage,"Eden, ID",Not available
Business Data Analyst,"This position is responsible for querying data, performing comprehensive analysis, and communicating and/or visualizing data for end user consumption....",University of Utah,"Salt Lake City, UT","$73,000 - $77,000 a year"
Data Analyst,"The Data Analyst will. This newly-created role requires a balance of technical experience in dealing with data, data sources and reporting platforms (Tableau)...",JLL,"Boston, MA 02111 (Central area)",Not available
Senior Clinical Data Analyst,"Senior Clinical Data Analyst. Clinical data coding, reporting, or transfer, database locks, and work flow processes....",Alpha Stats,"Piscataway, NJ",Not available
C&ORC Data Strategy Analyst,"Eager to learn about Data Governance tools, lineage, data quality controls and data dictionaries. An understanding of data management, data governance and...",UBS,"Jersey City, NJ 07310 (Downtown area)",Not available
Data Analyst,Analyst -> Sr. 1-2 years of professional experience as a data analyst (internship or co-op experience considered)....,Athena Global Advisors,"Philadelphia, PA",Not available
Data Analyst,Formulate hypotheses and design data analytics schema. 3+ years of relevant analytical experience working with data....,NHN Global,"Los Angeles, CA 90010",Not available
Statistical Data Analyst (Part-Time) - Pulmonary,"Performs machine learning on big data, including microbiome data and whole-exome/whole-genome sequencing data. Experience and proficiency with data analysis and...",Washington University in St. Louis,"St. Louis, MO",$22.61 - $28.84 an hour
Data Analyst,The Data Analyst will support our Client Services team by providing actionable recommendations regarding customer and campaign performance....,HigherEducation.com,"Houston, TX","$80,000 a year"
Business Analyst,Working knowledge and hands-on experience with data modeling and data warehouse. 3+ years of industry experience in data analysis....,Amazon.com,"Seattle, WA",Not available
Junior Operations Reporting Analyst,"Perform routine, moderately complex analytical review of data and/or documentation which may include customer data and utilization activities....",Teladoc Health,"Lewisville, TX",Not available
Quality Assurance Analyst/Software Tester - Contract,"Defines moderate level scenarios and variations in data to adequately perform testing. From our start in 2009, Conexess has established itself in 3 markets,...","Conexess Group, LLC","Springfield, MO 65804",Not available
Data Analyst,Minimum 5 years of experience working with pharmaceutical data in a team-driven environment. Ability to evaluate insights from data analysis and suggest data...,Asembia,"Florham Park, NJ",Not available
Business Analyst (Analytics),Hands on skills to retrieve and analyze data â€“ to execute data driven analysis to provide answers to adhoc business questions....,Insistent technologies & consulting,"San Jose, CA","$110,000 a year"
Data Entry Analyst,"We are hiring for a Data Entry Analyst to join our growing team! Data entry of invoices. If you have experience in an office or data entry position, then apply...",KGBH Associates,"Fort Washington, PA",$12 - $14 an hour
Data Analyst,Experience with data visualization. Weâ€™re looking for talented Data Analyst to continue to drive decisions company-wide through the use of statistical modeling...,Wish,"San Francisco, CA",Not available
Venture Data Analyst,"Analyze healthcare data from disparate data sources. To these select few, we offer the global reach, resources and can-do culture of a Fortune 5 company....",UnitedHealth Group,"Minnetonka, MN 55345",Not available
Data Analyst,"The Data Analyst is responsible for managing the information between our clients, business units, and core business applications....",Garretson Resolution Group,"Charlotte, NC 28211 (Sherwood Forest area)",Not available
Data Analyst,Data modeling experience. Acquiring data from primary and secondary data sources and maintaining databases....,GigSmart,"Denver, CO",Not available
Healthcare Data Analytic Specialist,Prepare data for processing; Conducting statistical analyses and data mining using data management and visualization software (e.g....,Inovalon,"Bowie, MD 20715",Not available
Maps Data Analyst - Maps Evaluation,We ingest a staggering amount of data and wish to discover new ways to use that data to improve the customer experience of Apple Maps....,Apple,"Santa Clara Valley, CA",Not available
HRIS Analyst,"HRIS analysts work with large amounts of data:. Testing, system releases, data feeds, troubleshooting)....",Standex Corporation,"Salem, NH",Not available
Sales Operations Analyst,"Full CRMx data and CAP integrity, training, process, KPI and flow responsibility. Laufer Group International Ltd....",Laufer Group International LTD,"New York, NY",Not available
GPS Data Analyst,"GPS Data Analyst*. Analyze geographic relationships among varying types of data. Compile geographic data from a variety of sources including field observation,...",Preston Pipelines Inc.,"Milpitas, CA 95035",Not available
Financial Analyst-Sales & Marketing,"0 to 3 years of relevant experience. Reporting to the Director of Finance, the Financial Analyst will perform various forms of financial analysis to support...","Home Products International, North America Inc.","Chicago, IL",Not available
Data Analytics & Reporting Specialist,"Minimum of 5 years of progressive experience in a report writing, data analyst, or business intelligence analyst role....",Summit Medical Group,"New Providence, NJ",Not available
Product Quality Complaints Analyst,"Process, investigate and data entry of complaints into Trackwise database. Analyze PQC data in order to identify and report complaint trends....",Bristol-Myers Squibb,"New Brunswick, NJ 08903",Not available
Data Analyst,At least 3 yearsâ€™ experience working with data in an analytics capacity. A Data Analyst who will support the Revenue and Analyticsâ€™ team in performance analysis...,Outlook Amusements,"Burbank, CA 91505",Not available
Data Analytics and Reporting Analyst,The successful Data Analytics and Reporting Analyst:. Works with business analyst and management to build operational data models....,CNO Financial Group,"Carmel, IN",Not available
Data Research Analyst - Intern,"Data Research Analyst. Strong skill set with data analysis, data mining, probability and statistics. As a Data Research Analyst at Vulcan, your analytical and...",Vulcan Inc.,"Seattle, WA 98104 (First Hill area)",Not available
Data Production Analyst,Data Production Analyst. Data Production Analyst - 31069. Your main responsibilities as Data Production Analyst at Nielsen would be:....,Nielsen,"Coral Springs, FL 33065",Not available
Data Analyst - REMOTE,We are looking for Data Analyst to join our CX solutions team. Drive business and technical requirements in order to improving data analysis....,PTP,"Gold River, CA 95670",Not available
Data and Business Analytics Specialist,"Under general direction, the Principal Research Analyst I performs the highest level of data management, statistical analysis, and business decision guidance...",University of California - Irvine,"Irvine, CA 92697",Not available
Business Data Analyst - International,"1 - 3 years of experience in business analytics, data mining and quantitative techniques. This position will enable data driven business decisions by performing...",Young Living Essential Oils,"Lehi, UT 84043",Not available
IT Business Analyst,5+ years of experience in a role as a business analyst with exceptional data analytical skills. The Business Analyst works collaboratively with product...,Travelliance,"Saint Louis Park, MN",Not available
Data Analytics Associate,"Use financial data expertise to better structure data for use by Research Analysts. Perform a variety of business and data analyst functions, including working...",Morgan Stanley,"New York, NY",Not available
Statistical Data Analyst - Open Rank,"Statistics, mathematics, data analysis, statistical analysis, data processing, psychology. Experience with Microsoft Excel in performing basic data entry,...",Educational Testing Service (ETS),"Princeton, NJ 08541",Not available
Customer Analytics and Reporting Analyst,"Mining and extracting data from disparate sources, e.g. Business Objects Environment, Claims Data Warehouse, Policy data marts, and other various sources....",Hot Topic Inc.,"Industry, CA",Not available
IT Data Analyst Intern,"Familiar with data mining techniques, data base searches, etc. Query and compile process data. Research, compile and analyze process performance data....",Corning,"Painted Post, NY 14870",Not available
Data Analyst - Production Strategy,Data reconciliation â€“ includes ACT/PO Prompt. Strong attention to detail. Forget what you know about old-school industry rules....,Old Navy,"San Francisco, CA 94103 (South Of Market area)",Not available
"Entry Level, Data Acquisition Analyst",Assist the Data Acquisition Manager on various projects as needed. The incumbent will facilitate the acquisition of financial data from across our client base...,IHS Markit,"Nashville, TN 37203",Not available
Data Analyst,"As a data analyst you will be responsible for gathering data, generating metrics, finding trends, compiling reports, interpreting results, and communicating...",Twist Bioscience,"South San Francisco, CA",Not available
Senior Data Reporting Analyst,"The Senior Data Reporting Analyst is responsible for managing projects and performing analysis of business process, applications, and systems;...",Takeda Pharmaceutical,"Round Lake, IL",Not available
Data AnalystÂ Intern,The Data Analyst will also work on collecting and analyzing data to support the Marketing Departmentâ€™s ongoing work....,Key Auctions,"Indianapolis, IN",$12 an hour
Sr. GIS Programmer/Analyst,"Resource Data, Inc. Starting in Alaska over 30 years ago, RDI has grown to over 180 professionals in 5 offices....","Resource Data, Inc.","Boise, ID 83709 (Southwest Ada area)",Not available
JR Software Product Owner/Analyst,"Assumes Business Analyst, Product Owner and other responsibilities as required. You are the expert in our product, embedded business and clinical processes and...",Vatica Health Inc,"Alpharetta, GA",Not available
"Finance Business Analyst, Data Analysis & Reporting-Reinsura...","Collaborate closely with stakeholders to understand their business requirements, informational needs and data sources. 3 years (Preferred)....",Sompo International,"Harrison, NY",Not available
Revenue Assurance Analyst,"Demonstrated ability to analyze data, understand system flows and billing details. What youâ€™ll be doing......",Verizon,"Lake Mary, FL 32746",Not available
Business Operations Analyst,"As a Business Operations Analyst you work on a team that includes both operation analysts and data analysts. We provide operational support, system and process...","PerfectVision Manufacturing, Inc.","Little Rock, AR",Not available
Senior Analyst â€“ Operations Forecasting and Strategy,"5 or more years of experience in related field (i.e., data analysis, metrics, etc.); Utilize SQL queries to access various databases for data extraction....",Cox Communications,"Atlanta, GA 30328",Not available
Network Analyst,"$37,000 - $40,000 a year                            Upgrades and patches all data products. Knowledge of a wide variety of data and voice products or related technologies....",Elderwood,"Buffalo, NY 14227","$37,000 - $40,000 a year"
Business Analyst / Reporting Analyst,Business Analyst / Reporting Analyst. Business Analyst / Reporting Analyst will â€“. Reporting Analyst Responsibilities:....,The CARIAN Group,"Piscataway, NJ",Not available
Junior Data Scientist,"Data Science incorporates techniques across many disciplines â€“ including mathematics/statistics, computer programming, data engineering and ETL, software...",Allstate,"Menlo Park, CA 94025",Not available
DATA STEWARD (F/H),"They collaborate daily with data scientist, data steward, data engineer and business analysts. Required profile â€¢ Higher education in computer science (Bac + 5)...",DISNEY,"Spotswood, NJ",Not available
HR Data Analyst,"The HR Data Analyst will provide data and analysis in support of HR functions. Experience querying data, data interpretation and report generation....",NIKE INC,Tennessee,Not available
Healthcare Data Analyst Coligo Care,Healthcare Data Analyst Coligo Care. The Healthcare Data Analyst (value based) supports the business analytical needs of Clinically Integrated Network by...,"Valley Health System of Ridgewood, NJ","Paramus, NJ 07653",Not available
Data Management Analyst,Has responsability of the integrity of the data from point of entry through dissemination.Creates documentation and improves processes that relate to data...,McKesson,"Raleigh-Durham, NC",Not available
Data Analyst,Data Visualization Tools/Languages:. Familiar with various ETL tools â€“ for transforming different sources of data into analytics data stores is desired....,DNV GL,"Las Vegas, NV",Not available
Manufacturing Data Analyst,"As a Manufacturing Data Analyst, you will join the technical operations team responsible for setting up and managing Googleâ€™s Data Center supply chain....",Google,"Sunnyvale, CA",Not available
"Sr Analyst, Data Transfer, Integration and Quality Analysis","Experience with pulse data, regression analysis, Python preferred. Analyzes and monitors data/reports to ensure quality of and accurate transfer, integration,...",BNY Mellon,"Orlando, FL 32817",Not available
Global Compensation Analyst,Conduct data audits and support data integrity processes to ensure data accuracy and integrity in HRIS and Compensation systems....,Casa Systems Inc,"Andover, MA 01810",Not available
Senior Financial Analyst,"Computer programming or data base management experience helpful. Works under the CFO , provides direction to Reimbursement/Cost Reporting and collaborates with...",CHI St. Alexius Health,"Bismarck, ND",Not available
Market Research Analyst,"Market Research Analyst. Ability to collect data, analyze data, and provide insights and recommendations. Gather data about consumers, competitors, and market...","Modular Mining Systems, Inc.","Tucson, AZ 85706",Not available
Data Reporting Analyst,"Minimum of 3 years of experience with programming, data management, and/or building analytics reports and visualizations using a variety of tools....",The Port Authority of New York and New Jersey,"Jersey City, NJ 07302 (Downtown area)",Not available
Data Analyst,Data Analyst will be expected to provide documentation including detailed descriptions of data issues found in reviews and provide an assessment of the...,United One Solutions,"Newark, CA",Not available
"data analyst, Supply Chain Advanced Analytics, SSC - Seattle...","Mentors new analysts in databases, tools, access, data prep techniques. Performs exploratory data analysis, data modeling, cleanses and aggregates data in...",Starbucks,"Seattle, WA",Not available
Data Governance Senior Analyst,"The Data Governance Senior Analyst reports to the VP of Enterprise Data Governance, and is responsible for overseeing the coordination of EDGtE requirements...",Voya Financial,"Atlanta, GA 30327 (Buckhead area)",Not available
Intern - Data Operations Team,"In this role, you will join a team of Data Research Analysts committed to delivering accurate, timely, and complete investment data for a variety of investment...",Morningstar,"Chicago, IL 60602 (Loop area)",Not available
Data Analyst Supporting the FBI,A Data Analyst executes the following duties:. A Data Analyst must meet the following qualifications:. Ability to enter and retrieve data from data bases....,FSA,"Washington, DC 20004 (Downtown area)",Not available
Data Reporting Analyst,Saddle Brook NJ Posted 1 month ago Responsibilities: Create and publish sector research content including monthly reports. Review all contracts and analyze...,Tillman Infrastructure,"Saddle Brook, NJ",Not available
Data Analyst Intern,"As a Data Analyst, you will work with Big Data on network performance, using tools to manipulate diverse real-world data and develop complex data visualizations...",ViaSat,"Englewood, CO",Not available
Data Analyst,"Extract actionable insights from data using data mining, statistical modeling, and database techniques to build and maintain inventory and production...",Finch Therapeutics,"Somerville, MA 02143",Not available
"Operations Analyst, Loss Prevention","Operations Analyst, Loss Prevention. The ability to review extensive data and communicate findings effectively....",Total Wine & More,"Bethesda, MD 20813",Not available
Business Systems Analyst,"Maintain on-going data integrity and accuracy relating to billing taxes, tax reference and documentation databases. What youâ€™ll be doing......",Verizon,"Basking Ridge, NJ 07920",Not available
